Open,High,Low,Close,Volume,Adjusted,Date
19.38733292,19.50190163,19.2715168,19.48745537,87037018,19.48745537,02/11/13
19.47076988,19.62394524,19.41149139,19.44461632,74638720,19.44461632,02/12/13
19.43041992,19.56043243,19.42643547,19.49841499,48107646,19.49841499,02/13/13
19.42045784,19.64486694,19.37163925,19.62195206,69672173,19.62195206,02/14/13
19.61149025,19.75744438,19.60327148,19.74822807,109601278,19.74822807,02/15/13
19.82543945,20.09966278,19.80775642,20.09592628,117711564,20.09592628,02/19/13
20.05731964,20.14872742,19.72083092,19.73751831,110982436,19.73751831,02/20/13
19.87550163,20.06105614,19.70663452,19.81398201,140781714,19.81398201,02/21/13
19.90688324,19.9564476,19.7708931,19.91809273,82463941,19.91809273,02/22/13
19.98259926,20.13478088,19.68845367,19.69542694,92501423,19.69542694,02/25/13
19.80078125,19.82444382,19.53677177,19.67948532,88430220,19.67948532,02/26/13
19.79579926,20.04362106,19.70389557,19.91983604,81347773,19.91983604,02/27/13
19.95271111,20.09941292,19.9509697,19.9552021,90971711,19.9552021,02/28/13
19.87051964,20.10314751,19.8294239,20.07948685,87342157,20.07948685,03/01/13
20.05731964,20.49418259,20.04984856,20.4608078,111440145,20.4608078,03/04/13
20.64586449,20.92531776,20.64511681,20.88671112,162370331,20.88671112,03/05/13
20.94723511,21.02120781,20.64287567,20.70688629,115350748,20.70688629,03/06/13
20.77363586,20.83739662,20.66205406,20.73727226,82415761,20.73727226,03/07/13
20.78459358,20.79505539,20.54922676,20.71037292,116912581,20.71037292,03/08/13
20.71460724,20.91410828,20.7098732,20.79256439,64027093,20.79256439,03/11/13
20.6901989,20.71958733,20.51485443,20.61298752,80633104,20.61298752,03/12/13
20.62021065,20.68969917,20.48098183,20.55570221,65898080,20.55570221,03/13/13
20.59754562,20.59754562,20.35844231,20.46180344,66295564,20.46180344,03/14/13
20.38608742,20.43091965,20.25757027,20.28148079,124452737,20.28148079,03/15/13
20.04984856,20.24312401,19.96192741,20.11933708,73807616,20.11933708,03/18/13
20.20526695,20.40476799,20.0859623,20.20725822,84242583,20.20725822,03/19/13
20.34449387,20.36142921,20.21024704,20.29169273,58771467,20.29169273,03/20/13
20.20651054,20.346735,20.17064476,20.20576477,59325536,20.20576477,03/21/13
20.29243851,20.30489159,20.16541481,20.1821022,59751126,20.1821022,03/22/13
20.23440552,20.40427017,20.0951786,20.16541481,68736680,20.16541481,03/25/13
20.26155472,20.2740078,20.11933708,20.23465538,47854701,20.23465538,03/26/13
20.09169006,20.09966278,19.95844078,19.99156761,86852328,19.99156761,03/27/13
20.02469254,20.05906487,19.75844193,19.78060722,91855009,19.78060722,03/28/13
19.80103111,19.98135567,19.75719452,19.95495415,72562968,19.95495415,04/01/13
20.03839111,20.29468155,20.0249424,20.25009727,81966082,20.25009727,04/02/13
20.26055717,20.27898979,19.94200134,20.07973671,69800653,20.07973671,04/03/13
20.03116798,20.06852722,19.7086277,19.80252457,98270968,19.80252457,04/04/13
19.57811546,19.60128021,19.33751869,19.50314713,137870844,19.50314713,04/05/13
19.3960495,19.41597366,19.13826561,19.29891205,113708616,19.29891205,04/08/13
19.31510162,19.5205822,19.25557518,19.36865234,86615444,19.36865234,04/09/13
19.49991035,19.73477936,19.32755661,19.68073273,79440651,19.68073273,04/10/13
19.74798012,19.75345993,19.52830315,19.68596268,81452163,19.68596268,04/11/13
19.72581291,19.72855377,19.50015831,19.67749405,65713390,19.67749405,04/12/13
19.57537651,19.85059547,19.35296059,19.47525215,98491793,19.47525215,04/15/13
19.59131622,19.82568741,19.52481651,19.76018333,69941178,19.76018333,04/16/13
19.59530258,19.69717026,19.37985992,19.49094391,81785407,19.49094391,04/17/13
19.56043243,19.57164192,18.96043205,19.07624817,133398142,19.07624817,04/18/13
19.15719414,20.01099396,19.08496475,19.92207718,232998073,19.92207718,04/19/13
19.94025993,20.02394485,19.30264854,19.92805481,115768308,19.92805481,04/22/13
19.95022202,20.31136894,19.9342804,20.12207794,92035684,20.12207794,04/23/13
20.12730789,20.37363434,20.12456894,20.26030922,73438237,20.26030922,04/24/13
20.33004761,20.33552742,20.11535263,20.15196419,79986690,20.15196419,04/25/13
20.11460686,20.11809158,19.84013367,19.96068192,99880980,19.96068192,04/26/13
20.00626183,20.49069595,20.00003433,20.40003586,92376959,20.40003586,04/29/13
20.3985405,20.6137352,20.36566353,20.5372715,92613843,20.5372715,04/30/13
20.50464439,20.54100609,20.33278847,20.43415833,58418148,20.43415833,05/01/13
20.42593956,20.78583908,20.3997879,20.66280174,81034603,20.66280174,05/02/13
20.84586525,21.0909462,20.82195473,21.06404686,100880714,21.06404686,05/03/13
21.1273098,21.4657917,21.1273098,21.45831871,85973045,21.45831871,05/06/13
21.49468231,21.51610184,21.18733406,21.35072136,78653713,21.35072136,05/07/13
21.34499359,21.7654171,21.24312592,21.75919151,99102072,21.75919151,05/08/13
21.68970108,21.90937805,21.62469482,21.7056427,88353936,21.7056427,05/09/13
21.80103493,21.93129539,21.72257805,21.92357445,76192522,21.92357445,05/10/13
21.89019966,21.9793663,21.75296593,21.85632706,58157173,21.85632706,05/13/13
21.85557938,22.13428497,21.84661484,22.0946846,63408784,22.0946846,05/14/13
22.30389977,22.82394981,22.26703835,22.8117466,160033605,22.8117466,05/15/13
22.88920593,22.91361427,22.46604156,22.51236725,128865215,22.51236725,05/16/13
22.66554451,22.75197029,22.42893028,22.6446228,112098604,22.6446228,05/17/13
22.54051208,22.92905617,22.54051208,22.62843323,91248746,22.62843323,05/20/13
22.61573029,22.70639038,22.35645294,22.58957863,79617311,22.58957863,05/21/13
22.47974014,22.64785957,22.08920479,22.15246773,102807910,22.15246773,05/22/13
21.8431263,22.16591644,21.76840782,21.98733521,91345105,21.98733521,05/23/13
21.79978943,21.88845634,21.69393539,21.75147057,92216359,21.75147057,05/24/13
22.00502014,22.22021294,21.92780876,21.94947815,90638467,21.94947815,05/28/13
21.81099701,21.8677845,21.52656364,21.626688,80837869,21.626688,05/29/13
21.6667881,21.89044952,21.57936478,21.68770981,85145956,21.68770981,05/30/13
21.62195587,21.8431263,21.6070118,21.69916534,79071272,21.69916534,05/31/13
21.74349976,21.76765823,21.29567909,21.60975075,99399181,21.60975075,06/03/13
21.61523056,21.68347549,21.27201653,21.39729881,75024159,21.39729881,06/04/13
21.48222923,21.6550808,21.34823227,21.41224289,84587872,21.41224289,06/05/13
21.5268116,21.5773735,21.1014061,21.53528023,103550684,21.53528023,06/06/13
21.67924118,21.91784668,21.55221748,21.91112137,107385002,21.91112137,06/07/13
21.97014999,22.19182014,21.92008781,22.17239189,93862506,22.17239189,06/10/13
22.01672554,22.0921936,21.90589142,21.91311455,70567517,21.91311455,06/11/13
22.05383682,22.06728554,21.66006279,21.71809578,88522565,21.71809578,06/12/13
21.6433754,21.90937805,21.55669975,21.8431263,83106340,21.8431263,06/13/13
21.92033768,22.03490829,21.77164459,21.79430962,90136592,21.79430962,06/14/13
21.89866829,22.15271568,21.87500763,22.07351303,86173794,22.07351303,06/17/13
22.13328934,22.44088554,22.12581635,22.43142128,87000883,22.43142128,06/18/13
22.45010185,22.68596649,22.35371208,22.43291664,117073180,22.43291664,06/19/13
22.26629066,22.44088554,22.00028801,22.03590393,135385563,22.03590393,06/20/13
22.12556839,22.16392326,21.74524307,21.94100952,159889066,21.94100952,06/21/13
21.71560478,21.82619095,21.50065994,21.66354942,121128323,21.66354942,06/24/13
21.84960175,21.90987587,21.53204346,21.57413483,102510801,21.57413483,06/25/13
21.76218033,21.86803246,21.68297768,21.75968933,73530581,21.75968933,06/26/13
21.88795853,22.03465843,21.83440971,21.84486961,77348840,21.84486961,06/27/13
21.79082298,21.96367455,21.77313995,21.92706108,94324230,21.92706108,06/28/13
22.07849312,22.21871948,22.04237938,22.11411095,69250599,22.11411095,07/01/13
22.17189407,22.19182014,21.84985161,21.97538185,75943592,21.97538185,07/02/13
21.91535568,22.14624023,21.88048744,22.0779953,42036977,22.0779953,07/03/13
22.16716194,22.30165863,22.10066032,22.25383759,68331166,22.25383759,07/05/13
22.39630318,22.57214355,22.34325218,22.54275322,79075287,22.54275322,07/08/13
22.68995285,22.73851967,22.36566734,22.54648972,79472771,22.54648972,07/09/13
22.50190735,22.69343948,22.42544365,22.56517029,68592140,22.56517029,07/10/13
22.73976517,22.93428612,22.62818336,22.92008972,103755449,22.92008972,07/11/13
22.91411209,22.98883247,22.79555702,22.98883247,103113050,22.98883247,07/12/13
23.02121162,23.11336517,22.823452,23.03092384,78713937,23.03092384,07/15/13
23.09169769,23.11261749,22.76218224,22.90439987,79617311,22.90439987,07/16/13
22.93901825,23.08497238,22.82195854,22.87799835,60469809,22.87799835,07/17/13
22.88895607,22.91411209,22.4954319,22.68198204,145924920,22.68198204,07/18/13
22.08247948,22.48945427,21.80850601,22.33129692,295475379,22.33129692,07/19/13
22.46579361,22.7315464,22.341259,22.68247986,116563276,22.68247986,07/22/13
22.68247986,22.73976517,22.40526962,22.51062584,82134711,22.51062584,07/23/13
22.59680176,22.67251778,22.43341446,22.48820877,83451629,22.48820877,07/24/13
22.26330185,22.33752251,22.06927872,22.10962868,120493954,22.10962868,07/25/13
22.09194374,22.16666412,21.9676609,22.05109787,71374530,22.05109787,07/26/13
22.03988838,22.28696251,21.94001389,21.97438431,75959652,21.97438431,07/29/13
22.05383682,22.30663872,21.93951416,22.18982697,70487217,22.18982697,07/30/13
22.24138451,22.32905579,22.07176971,22.11087227,87265872,22.11087227,07/31/13
22.29144669,22.5293045,22.29144669,22.52108574,85856610,22.52108574,08/01/13
22.50165749,22.59032631,22.43640327,22.57961655,68812965,22.57961655,08/02/13
22.55022621,22.55346489,22.39605331,22.54051208,52584363,22.54051208,08/05/13
22.53279114,22.65782356,22.30962753,22.33054924,60469809,22.33054924,08/06/13
22.29244232,22.37737465,22.14424706,22.18310165,55374783,22.18310165,08/07/13
22.3036499,22.31236839,22.04960251,22.23316574,59743096,22.23316574,08/08/13
22.18086052,22.30439758,22.16691208,22.17712593,53146462,22.17712593,08/09/13
22.08970261,22.0921936,21.95894241,22.05508232,55286453,22.05508232,08/12/13
22.08795929,22.12955284,21.82320023,21.94898033,57004870,21.94898033,08/13/13
21.87724876,21.92357445,21.59804535,21.66404724,83600184,21.66404724,08/14/13
21.53029823,21.54225349,21.36989975,21.41124535,75048249,21.41124535,08/15/13
21.4515934,21.48048592,21.33353615,21.34275246,67255147,21.34275246,08/16/13
21.36267662,21.7185936,21.35620117,21.56043625,72707508,21.56043625,08/19/13
21.62768364,21.72133255,21.50788307,21.55470848,49504863,21.55470848,08/20/13
21.68496895,21.84088516,21.58160782,21.65209389,70555472,21.65209389,08/21/13
21.73602867,21.78708649,21.67500687,21.76118469,34926424,21.76118469,08/22/13
21.86379814,21.86803246,21.66255379,21.67400932,43245489,21.67400932,08/23/13
21.66877937,21.79082298,21.57039833,21.57886696,42257801,21.57886696,08/26/13
21.41024971,21.5126152,21.11834335,21.17438316,69623993,21.17438316,08/27/13
21.17687416,21.30539131,21.11510468,21.13453293,53395392,21.13453293,08/28/13
21.14748383,21.42917824,21.13552856,21.30588913,59361671,21.30588913,08/29/13
21.3141098,21.37089729,21.06006241,21.09343719,74743109,21.09343719,08/30/13
21.27923965,21.57388687,21.26902771,21.42917824,82210996,21.42917824,09/03/13
21.42843056,21.75595284,21.29941559,21.70937729,81954037,21.70937729,09/04/13
21.75595284,21.91485786,21.70887947,21.90688705,51845604,21.90688705,09/05/13
21.97861862,22.01199341,21.76193047,21.90738678,62698130,21.90738678,09/06/13
22.01074791,22.16068649,21.9781208,22.11834526,49569103,22.11834526,09/09/13
22.1674118,22.2167263,22.01747322,22.13378716,51697050,22.13378716,09/10/13
22.13054848,22.34051132,22.06927872,22.32108498,64665477,22.32108498,09/11/13
22.35122108,22.36367416,22.16716194,22.24312782,43984248,22.24312782,09/12/13
22.27899361,22.30838394,22.03839493,22.14374924,53214717,22.14374924,09/13/13
22.32133484,22.341259,22.03914261,22.11112213,53660381,22.11112213,09/16/13
22.10240555,22.12681389,21.94275284,22.0700264,50564822,22.0700264,09/17/13
22.07600403,22.51485825,21.99431038,22.49866867,77678069,22.49866867,09/18/13
22.56517029,22.56517029,22.30140877,22.37587929,64155573,22.37587929,09/19/13
22.37587929,22.5188446,22.30688858,22.49343872,174463490,22.49343872,09/20/13
22.32008934,22.45558167,22.04736137,22.07974052,71362485,22.07974052,09/23/13
22.07974052,22.16940308,21.95271683,22.08820724,59694916,22.08820724,09/24/13
22.08098412,22.08098412,21.80825615,21.84885406,66207234,21.84885406,09/25/13
21.87550545,21.98633957,21.79331207,21.87226677,50584897,21.87226677,09/26/13
21.7888298,21.85607719,21.70140839,21.82793427,50540732,21.82793427,09/27/13
21.64586639,21.93876839,21.626688,21.8159771,69154239,21.8159771,09/30/13
21.92407227,22.10887909,21.91909218,22.0921936,67644602,22.0921936,10/01/13
21.98584175,22.15097237,21.86355019,22.11685181,60036190,22.11685181,10/02/13
22.11709976,22.26902962,21.72108459,21.82046127,84997401,21.82046127,10/03/13
21.79331207,21.85582924,21.66877937,21.72731018,54523605,21.72731018,10/04/13
21.60526848,21.76815796,21.52207947,21.56267738,51937949,21.56267738,10/07/13
21.55221748,21.56865501,21.21124458,21.26205444,78039419,21.26205444,10/08/13
21.3270607,21.48571587,20.99580383,21.3166008,106449509,21.3166008,10/09/13
21.51535416,21.6396389,21.42494392,21.62494469,90550137,21.62494469,10/10/13
21.56990051,21.75545502,21.55171967,21.71834373,56567236,21.71834373,10/11/13
21.58559227,21.82444763,21.5539608,21.82095909,49930453,21.82095909,10/14/13
21.81224251,22.05807114,21.76840782,21.96790886,63914673,21.96790886,10/15/13
22.06404877,22.37438583,22.01772118,22.36691284,80604999,22.36691284,10/16/13
22.24138451,22.33876991,22.06056213,22.13677597,170902191,22.13677597,10/17/13
24.32332993,25.29170036,24.25907135,25.19082832,464390148,25.19082832,10/18/13
25.19207382,25.37986946,24.89543533,24.98883629,145675990,24.98883629,10/21/13
25.03117752,25.2304306,24.80178642,25.08098984,88675135,25.08098984,10/22/13
24.93154907,25.77215004,24.92233467,25.68896103,106927293,25.68896103,10/23/13
25.70041847,25.91710663,25.52432823,25.5430088,83997668,25.5430088,10/24/13
25.62445259,25.62445259,25.17414093,25.28522491,81524432,25.28522491,10/25/13
25.28522491,25.49020576,25.23018074,25.28024292,46521724,25.28024292,10/28/13
25.38236046,25.82669449,25.24288368,25.80926132,64440637,25.80926132,10/29/13
25.83889961,25.84089279,25.55421638,25.66430473,53162522,25.66430473,10/30/13
25.62719345,25.94076729,25.50365639,25.66828918,65845885,25.66828918,10/31/13
25.69842529,25.80328369,25.53180122,25.58011818,51524405,25.58011818,11/01/13
25.69120216,25.71287155,25.45533752,25.55695534,45722740,25.55695534,11/04/13
25.41349411,25.69493866,25.34051895,25.44263458,47433127,25.44263458,11/05/13
25.5442543,25.57912254,25.28945923,25.47327042,36652871,25.47327042,11/06/13
25.46978378,25.50266075,25.09693146,25.1046524,67435822,25.1046524,11/07/13
25.12457657,25.36741638,25.11834908,25.30589676,51825529,25.30589676,11/08/13
25.1435051,25.30340767,25.1058979,25.17040443,44670812,25.17040443,11/11/13
25.09842491,25.34400368,25.03117752,25.20004463,48906630,25.20004463,11/12/13
25.07476425,25.72482681,25.06853676,25.71536255,63412799,25.71536255,11/13/13
25.75147629,25.89668274,25.66255951,25.7841053,46842923,25.7841053,11/14/13
25.77513885,25.85309601,25.66156387,25.74251175,51243355,25.74251175,11/15/13
25.7970562,26.12059402,25.6349144,25.69244766,70651832,25.69244766,11/18/13
25.69668388,25.77215004,25.4807415,25.53429031,45433661,25.53429031,11/19/13
25.65259743,25.73752975,25.41374207,25.46231079,38692487,25.46231079,11/20/13
25.57912254,25.86081696,25.55421638,25.75521278,43835693,25.75521278,11/21/13
25.73902321,25.8075161,25.63441658,25.70091629,50356042,25.70091629,11/22/13
25.8321743,26.23142815,25.77887344,26.05060577,64761837,26.05060577,11/25/13
26.11710739,26.43840218,25.97613525,26.36144066,91794785,26.36144066,11/26/13
26.45160294,26.60029602,26.40104294,26.47850227,45112461,26.47850227,11/27/13
26.45484161,26.56592369,26.38734436,26.39083099,47890836,26.39083099,11/29/13
26.48846436,26.55920029,26.17090416,26.26355743,55133884,26.26355743,12/02/13
26.17563629,26.48672104,26.12756729,26.23317146,67295297,26.23317146,12/03/13
26.1860981,26.50017166,26.15197563,26.35571289,47842656,26.35571289,12/04/13
26.33130455,26.39257431,26.17912483,26.33479118,45517975,26.33479118,12/05/13
26.64487839,26.65010834,26.40303421,26.64687157,57366220,26.64687157,12/06/13
26.67476654,26.95671082,26.60079384,26.85284805,59526286,26.85284805,12/09/13
26.8032856,27.20577621,26.79083061,27.01523972,74433955,27.01523972,12/10/13
27.08348465,27.18111801,26.77887535,26.83167839,68728650,26.83167839,12/11/13
26.88846588,26.97240067,26.62520218,26.6491127,64099363,26.6491127,12/12/13
26.78460503,26.80677223,26.34848976,26.42071915,86820208,26.42071915,12/13/13
26.50066948,26.76692009,26.45110512,26.7243309,64320188,26.7243309,12/16/13
26.72034645,26.91810417,26.60976028,26.6466217,61658247,26.6466217,12/17/13
26.69618607,27.02246284,26.37713242,27.01748276,88743390,27.01748276,12/18/13
26.91835213,27.1978054,26.87626076,27.05409431,66877738,27.05409431,12/19/13
27.10589981,27.42644882,27.09842873,27.41275024,130953011,27.41275024,12/20/13
27.59257507,27.79083252,27.52482986,27.77339745,69122119,27.77339745,12/23/13
27.77016068,27.77688408,27.59905243,27.69220352,29478078,27.69220352,12/24/13
27.74625015,27.8705349,27.61374664,27.83217812,53712576,27.83217812,12/26/13
27.89544106,27.90241432,27.71960068,27.85559082,63023345,27.85559082,12/27/13
27.90390968,27.90789413,27.62196541,27.63292503,49629328,27.63292503,12/30/13
27.7021656,27.92034721,27.55322456,27.91312408,54519590,27.91312408,12/31/13
27.7823658,27.83940125,27.60303688,27.72408295,73129082,27.72408295,01/02/14
27.77090836,27.81897736,27.52009773,27.52184105,66917888,27.52184105,01/03/14
27.72134399,27.86704636,27.55770683,27.82869148,71037271,27.82869148,01/06/14
28.01997375,28.38585281,27.92433357,28.36517906,102486711,28.36517906,01/07/14
28.54301453,28.57589149,28.22644997,28.42420959,90036218,28.42420959,01/08/14
28.47925377,28.49868011,28.0339222,28.15048409,83692529,28.15048409,01/09/14
28.37066078,28.37066078,27.95148087,28.14899063,86061375,28.14899063,01/10/14
28.05658722,28.56567955,27.82495499,27.96966362,97118665,27.96966362,01/13/14
28.34251595,28.66754723,28.09693527,28.62769508,99676216,28.62769508,01/14/14
28.71711159,28.76717377,28.48797035,28.60826874,78300393,28.60826874,01/15/14
28.620224,28.84015083,28.59282684,28.79755974,67608467,28.79755974,01/16/14
28.8132515,28.90739822,28.4981823,28.65584183,108457005,28.65584183,01/17/14
28.91486931,28.99133301,28.67501831,28.98386192,79492846,28.98386192,01/21/14
29.05633926,29.0882206,28.86331367,29.01673889,63091600,29.01673889,01/22/14
28.89170647,28.95372391,28.75148201,28.89419746,78256228,28.89419746,01/23/14
28.66779518,28.73105812,27.97016144,27.99083328,156283602,27.99083328,01/24/14
28.04737282,28.0573349,26.95571327,27.42794228,174796734,27.42794228,01/27/14
27.65434456,28.03865433,27.64488029,27.97040939,88739375,27.97040939,01/28/14
27.87352371,27.93902779,27.38286209,27.56966209,95552818,27.56966209,01/29/14
28.51810646,28.70465851,28.07601357,28.27875328,204419353,28.27875328,01/30/14
29.17439651,29.55272865,28.6707859,29.41399956,223486554,29.41399956,01/31/14
29.3699131,29.43267822,28.19457054,28.2299366,183449044,28.2299366,02/03/14
28.34351158,28.76717377,28.31910324,28.3477459,112897588,28.3477459,02/04/14
28.47775841,28.66181755,28.09519196,28.47327423,96139007,28.47327423,02/05/14
28.6707859,28.89569283,28.58161926,28.89071083,78155853,28.89071083,02/06/14
29.08174324,29.33753586,28.90565491,29.32607841,105843245,29.32607841,02/07/14
29.1856041,29.44961548,29.11636543,29.21375084,78099643,29.21375084,02/10/14
29.39407349,29.68548203,29.19581795,29.64338875,82339476,29.64338875,02/11/14
29.61399841,29.63890648,29.4242115,29.55646515,69238554,29.55646515,02/12/14
29.40851974,29.88548279,29.38137054,29.88548279,73731331,29.88548279,02/13/14
29.77863121,29.99731255,29.70864487,29.95771027,87795852,29.95771027,02/14/14
29.92309189,30.20852089,29.88797379,30.15895653,84672187,30.15895653,02/18/14
30.01997757,30.11761284,29.82570648,29.94625473,84459392,29.94625473,02/19/14
29.96617889,30.05957985,29.89345169,29.99033928,68287001,29.99033928,02/20/14
30.08249283,30.13380051,29.95870781,29.98236847,74771214,29.98236847,02/21/14
30.02147293,30.39009094,30.01499557,30.19955444,67223027,30.19955444,02/24/14
30.28498459,30.4981842,30.14749908,30.38610458,57763704,30.38610458,02/25/14
30.48573112,30.60727692,30.2306881,30.39034081,79585191,30.39034081,02/26/14
30.34600639,30.4914608,30.31163406,30.36642838,50588912,30.36642838,02/27/14
30.39457321,30.49046326,30.04289246,30.27776146,92890878,30.27776146,02/28/14
30.05609131,30.08324051,29.69220543,29.95497131,84507572,29.95497131,03/03/14
30.26157188,30.28647995,30.12458611,30.25933075,58928052,30.25933075,03/04/14
30.26281738,30.46281815,30.17215729,30.34276772,49597208,30.34276772,03/05/14
30.44289207,30.53928185,30.35123634,30.37639236,50914126,30.37639236,03/06/14
30.55547142,30.56020355,30.17290497,30.25634193,60831159,30.25634193,03/07/14
30.2787571,30.32732582,29.98984146,30.17614174,48766105,30.17614174,03/10/14
30.23093605,30.24463654,29.80428505,29.88772392,68776830,29.88772392,03/11/14
29.79830933,30.08349037,29.49419975,30.06979179,78866507,30.06979179,03/12/14
30.08597946,30.14949226,29.50839424,29.61549377,94175675,29.61549377,03/13/14
29.43940353,29.66057587,29.20378685,29.21051216,92099924,29.21051216,03/14/14
29.37116051,29.81499672,29.34276581,29.69120979,86808163,29.69120979,03/17/14
29.75522041,30.1751461,29.71512032,30.16842079,72872123,30.16842079,03/18/14
30.18187141,30.18660355,29.74874306,29.86929321,64757822,29.86929321,03/19/14
29.88672638,30.12732506,29.77240562,29.81723785,67640587,29.81723785,03/20/14
30.04513359,30.12782478,29.45086098,29.46555519,128821050,29.46555519,03/21/14
29.49419975,29.51188278,28.54176712,28.84015083,121939352,28.84015083,03/24/14
29.04114723,29.13678741,28.56792068,28.85982513,96769361,28.85982513,03/25/14
28.94176865,29.17987633,28.1818676,28.19357491,103586819,28.19357491,03/26/14
28.32224083,28.32224083,27.57030678,27.84654617,262719,27.84654617,03/27/14
27.98317146,28.24395561,27.85701942,27.92283821,824257,27.92283821,03/28/14
28.26689339,28.27237892,27.77025795,27.77225113,216593,27.77225113,03/31/14
27.8590126,28.34468079,27.8590126,28.28035545,158434,28.28035545,04/01/14
29.91736221,30.15869904,28.03253746,28.27237892,2942055,28.27237892,04/02/14
28.41448784,29.28360176,28.12927055,28.4090023,101983228,28.4090023,04/03/14
28.65383148,28.80940437,27.07566452,27.08264542,127386783,27.08264542,04/04/14
26.96297264,27.34891319,26.28533363,26.83382797,88033033,26.83382797,04/07/14
27.05571938,27.67402077,27.00635338,27.66903496,63024560,27.66903496,04/08/14
27.90438843,28.19110107,27.57180214,28.12977028,66616395,28.12977028,04/09/14
28.17265129,28.17265129,26.92108727,26.97344398,80737057,26.97344398,04/10/14
26.55459404,26.92607307,26.25441742,26.45736122,78496923,26.45736122,04/11/14
26.83881378,27.13051224,26.40550423,26.55309868,51501009,26.55309868,04/14/14
26.76750946,26.84878731,25.85202217,26.74856186,77101101,26.74856186,04/15/14
27.07566452,27.77374649,26.92607307,27.75081062,97865955,27.75081062,04/16/14
27.36536789,27.39977455,26.48478508,26.73160744,136190888,26.73160744,04/17/14
26.73160744,26.76152611,26.20804596,26.35863113,51334553,26.35863113,04/21/14
26.35963058,26.78795433,26.30328369,26.66728592,47307527,26.66728592,04/22/14
26.61642456,26.62041473,26.24045753,26.27486229,41046384,26.27486229,04/23/14
26.43093491,26.50971794,26.0345211,26.18610573,37663121,26.18610573,04/24/14
26.05396843,26.16316986,25.70043945,25.73833466,42007014,25.73833466,04/25/14
25.78819847,25.85900307,25.07116699,25.78670311,66710653,25.78670311,04/28/14
25.77423668,26.40051651,25.74531555,26.31275749,53981801,26.31275749,04/29/14
26.30777168,26.32771683,26.05446625,26.2609005,35023895,26.2609005,04/30/14
26.28333855,26.57354164,26.12228012,26.49475861,38110345,26.49475861,05/01/14
26.6149292,26.6268959,26.20854378,26.32422638,33770463,26.32422638,05/02/14
26.16915321,26.37259483,25.99463272,26.31824303,20482080,26.31824303,05/05/14
26.18959618,26.26837921,25.6824894,25.68647766,33780490,25.68647766,05/06/14
25.71888924,25.76326752,25.09609985,25.42818642,64486563,25.42818642,05/07/14
25.35339165,25.79069138,25.2531662,25.48004532,40426688,25.48004532,05/08/14
25.46757889,25.92382622,25.14097595,25.86548615,48789585,25.86548615,05/09/14
26.10383224,26.43691635,25.87944794,26.42345428,38250730,26.42345428,05/12/14
26.47182274,26.73011208,26.40301132,26.58152008,33068541,26.58152008,05/13/14
26.57703209,26.57703209,26.19258881,26.26040268,23835261,26.26040268,05/14/14
26.21303177,26.22150993,25.80016518,25.92781448,34087331,25.92781448,05/15/14
25.99812126,26.01856613,25.701437,25.96022606,29705333,25.96022606,05/16/14
25.9138546,26.41647339,25.80829239,26.37059975,25555972,26.37059975,05/19/14
26.4144783,26.73809052,26.24295044,26.41597557,35695734,26.41597557,05/20/14
26.57204628,26.88533592,26.52268219,26.87322044,23925508,26.87322044,05/21/14
