Open,High,Low,Close,Volume,Adjusted,Date
2.593333006,2.594000101,2.451333046,2.456666946,30315000,2.456666946,03/14/13
2.442667007,2.443332911,2.347332954,2.352667093,49194000,2.352667093,03/15/13
2.353332996,2.404000044,2.328000069,2.343333006,19741500,2.343333006,03/18/13
2.349999905,2.373332977,2.329333067,2.338666916,16477500,2.338666916,03/19/13
2.350667,2.404666901,2.344000101,2.396667004,21345000,2.396667004,03/20/13
2.396667004,2.470666885,2.382667065,2.400666952,17194500,2.400666952,03/21/13
2.413332939,2.453332901,2.413332939,2.441333055,6603000,2.441333055,03/22/13
2.473332882,2.568000078,2.451333046,2.502000093,35682000,2.502000093,03/25/13
2.532000065,2.548000097,2.510667086,2.523999929,27123000,2.523999929,03/26/13
2.529333115,2.558666945,2.487333059,2.54399991,19444500,2.54399991,03/27/13
2.548666954,2.549333096,2.516666889,2.526000023,17380500,2.526000023,03/28/13
2.823999882,3.111999989,2.779999971,2.928667068,211477500,2.928667068,04/01/13
2.906666994,3.033333063,2.900666952,2.95600009,99786000,2.95600009,04/02/13
2.873332977,2.898000002,2.680666924,2.74000001,84654000,2.74000001,04/03/13
2.740667105,2.81666708,2.720666885,2.800667048,33972000,2.800667048,04/04/13
2.799999952,2.799999952,2.700000048,2.757999897,23286000,2.757999897,04/05/13
2.798000097,2.836667061,2.767333031,2.788666964,25185000,2.788666964,04/08/13
2.786667109,2.788666964,2.688667059,2.700000048,25441500,2.700000048,04/09/13
2.713332891,2.800667048,2.707333088,2.790667057,31816500,2.790667057,04/10/13
2.803999901,2.970000029,2.783333063,2.905999899,51711000,2.905999899,04/11/13
2.883332968,3.009332895,2.869999886,2.916666985,47241000,2.916666985,04/12/13
2.900000095,2.920000076,2.834000111,2.886667013,25221000,2.886667013,04/15/13
2.946000099,3.075999975,2.927333117,3.039333105,47706000,3.039333105,04/16/13
3.033333063,3.063333035,2.969332933,3.029999971,31777500,3.029999971,04/17/13
3.06533289,3.17333293,3.026000023,3.131333113,50518500,3.131333113,04/18/13
3.164000034,3.325333118,3.138000011,3.188667059,45175500,3.188667059,04/19/13
3.24000001,3.346667051,3.18333292,3.345999956,59091000,3.345999956,04/22/13
3.400000095,3.528000116,3.377332926,3.400666952,56007000,3.400666952,04/23/13
3.393332958,3.403332949,3.265332937,3.361999989,39450000,3.361999989,04/24/13
3.366667032,3.493333101,3.366667032,3.466666937,41938500,3.466666937,04/25/13
3.542000055,3.582667112,3.374666929,3.413332939,54331500,3.413332939,04/26/13
3.450666904,3.665999889,3.413332939,3.662667036,54595500,3.662667036,04/29/13
3.733333111,3.878667116,3.584000111,3.599333048,82839000,3.599333048,04/30/13
3.732666969,3.732666969,3.533333063,3.552000046,41142000,3.552000046,05/01/13
3.589999914,3.68466711,3.579999924,3.607332945,45756000,3.607332945,05/02/13
3.764667034,3.764667034,3.633332968,3.636667013,50680500,3.636667013,05/03/13
3.759332895,3.977333069,3.700000048,3.966666937,65500500,3.966666937,05/06/13
4.133333206,4.157999992,3.674666882,3.700666904,149865000,3.700666904,05/07/13
3.833333015,3.880000114,3.713999987,3.719332933,101548500,3.719332933,05/08/13
4.674666882,5.051332951,4.245999813,4.626667023,429075000,4.626667023,05/09/13
4.643332958,5.400000095,4.616666794,5.117332935,376239000,5.117332935,05/10/13
5.399333,5.866666794,5.276667118,5.853332996,336253500,5.853332996,05/13/13
6.28133297,6.474667072,5.409999847,5.549333096,557458500,5.549333096,05/14/13
5.453332901,5.791999817,5.207333088,5.656000137,253180500,5.656000137,05/15/13
6.313333035,6.333333015,5.910666943,6.150000095,324210000,6.150000095,05/16/13
6.166666985,6.296000004,5.833333015,6.099999905,285033000,6.099999905,05/17/13
6.074666977,6.166666985,5.908667088,5.995999813,125226000,5.995999813,05/20/13
5.900000095,5.999332905,5.685332775,5.839333057,134973000,5.839333057,05/21/13
5.757999897,6.06400013,5.699999809,5.815999985,128520000,5.815999985,05/22/13
5.653999805,6.200666904,5.53666687,6.18200016,180333000,6.18200016,05/23/13
6.173333168,6.53000021,6.133333206,6.472000122,241863000,6.472000122,05/24/13
6.769999981,7.383333206,6.686666965,7.355332851,295378500,7.355332851,05/28/13
7.570000172,7.659999847,6.599999905,6.975333214,376492500,6.975333214,05/29/13
6.830667019,7.302667141,6.746666908,6.996666908,242005500,6.996666908,05/30/13
7.084000111,7.096000195,6.515333176,6.517333031,227580000,6.517333031,05/31/13
6.507999897,6.507999897,5.883333206,6.172667027,287094000,6.172667027,06/03/13
6.18333292,6.427999973,6.159999847,6.322667122,132841500,6.322667122,06/04/13
6.243999958,6.53133297,5.940667152,6.357999802,183372000,6.357999802,06/05/13
6.349999905,6.618000031,6.340666771,6.489999771,142663500,6.489999771,06/06/13
6.533332825,6.860000134,6.446667194,6.802667141,160674000,6.802667141,06/07/13
6.595333099,6.834667206,6.571332932,6.670000076,138429000,6.670000076,06/10/13
6.545332909,6.578667164,6.269999981,6.297999859,110910000,6.297999859,06/11/13
6.453332901,6.698667049,6.383333206,6.515333176,137890500,6.515333176,06/12/13
6.599999905,6.618667126,6.341332912,6.545332909,89424000,6.545332909,06/13/13
6.666666985,6.834667206,6.622000217,6.686666965,98470500,6.686666965,06/14/13
6.906667233,6.983333111,6.746666908,6.813333035,105993000,6.813333035,06/17/13
6.783332825,6.93200016,6.613333225,6.892666817,131929500,6.892666817,06/18/13
6.803999901,7.111332893,6.800666809,6.978666782,128683500,6.978666782,06/19/13
6.976666927,7.142000198,6.630000114,6.710000038,151597500,6.710000038,06/20/13
6.913332939,6.913332939,6.5,6.636666775,175779000,6.636666775,06/21/13
6.43333292,6.857999802,6.353332996,6.765999794,106797000,6.765999794,06/24/13
6.873332977,6.946667194,6.703332901,6.826666832,87730500,6.826666832,06/25/13
6.920000076,7.058000088,6.843999863,7.047999859,99039000,7.047999859,06/26/13
7.116666794,7.349999905,7.075333118,7.283332825,131173500,7.283332825,06/27/13
7.237999916,7.296000004,7.113999844,7.157332897,86229000,7.157332897,06/28/13
7.290667057,7.851333141,7.276667118,7.811999798,163554000,7.811999798,07/01/13
7.883333206,8.126000404,7.699999809,7.854667187,180961500,7.854667187,07/02/13
7.866666794,7.949999809,7.618000031,7.682666779,72100500,7.682666779,07/03/13
7.888000011,8.018667221,7.71333313,8.005999565,102280500,8.005999565,07/05/13
8.091333389,8.14533329,7.921332836,8.107333183,117213000,8.107333183,07/08/13
8.309332848,8.35466671,8.127332687,8.229999542,129049500,8.229999542,07/09/13
8.212667465,8.216667175,8.052666664,8.151332855,84001500,8.151332855,07/10/13
8.325332642,8.406000137,8.156666756,8.373999596,112254000,8.373999596,07/11/13
8.366666794,8.662667274,8.300666809,8.659999847,170160000,8.659999847,07/12/13
8.868666649,8.883999825,8.454667091,8.484000206,148836000,8.484000206,07/15/13
8.41866684,8.421333313,7.153333187,7.269999981,485578500,7.269999981,07/16/13
7.101333141,8.107999802,6.966667175,8.016667366,390435000,8.016667366,07/17/13
8.064666748,8.18200016,7.745333195,7.935332775,170971500,7.935332775,07/18/13
7.900000095,8.03666687,7.767333031,7.978666782,88354500,7.978666782,07/19/13
7.992667198,8.445332527,7.992000103,8.161999702,146967000,8.161999702,07/22/13
8.266667366,8.370667458,8.121333122,8.182666779,116046000,8.182666779,07/23/13
8.298000336,8.300000191,7.970666885,8.113332748,103035000,8.113332748,07/24/13
8.026666641,8.316666603,8.012666702,8.271332741,79264500,8.271332741,07/25/13
8.542667389,8.711999893,8.440667152,8.626000404,144496500,8.626000404,07/26/13
8.621333122,9.024666786,8.550000191,8.974666595,145183500,8.974666595,07/29/13
8.986666679,9.166000366,8.545332909,8.78266716,196905000,8.78266716,07/30/13
8.838000298,8.998000145,8.763333321,8.951999664,95275500,8.951999664,07/31/13
9,9.101332664,8.842000008,9.03666687,79854000,9.03666687,08/01/13
8.97266674,9.216667175,8.907333374,9.199999809,94048500,9.199999809,08/02/13
9.333999634,9.659333229,9.31000042,9.64533329,153010500,9.64533329,08/05/13
9.649999619,9.715332985,9.406666756,9.476667404,138817500,9.476667404,08/06/13
9.45933342,9.46333313,8.824000359,8.948666573,273183000,8.948666573,08/07/13
10.28999996,10.59200001,10.0306673,10.23200035,408702000,10.23200035,08/08/13
10.15999985,10.39666653,10.08333302,10.19999981,133915500,10.19999981,08/09/13
9.961999893,10.03333282,9.470000267,9.825332642,223683000,9.825332642,08/12/13
9.966667175,9.989333153,9.630000114,9.695332527,131233500,9.695332527,08/13/13
9.514666557,9.656000137,9.203332901,9.29066658,175407000,9.29066658,08/14/13
9.095333099,9.573332787,9,9.311332703,152688000,9.311332703,08/15/13
9.442000389,9.593999863,9.397999763,9.466667175,106621500,9.466667175,08/16/13
9.562000275,9.825332642,9.522000313,9.659999847,120565500,9.659999847,08/19/13
9.909999847,9.985333443,9.800000191,9.972000122,96273000,9.972000122,08/20/13
10,10.02066708,9.75,9.857333183,93994500,9.857333183,08/21/13
9.947999954,10.49866676,9.876000404,10.47333336,158886000,10.47333336,08/22/13
10.46666718,10.81999969,10.33333302,10.78933334,193978500,10.78933334,08/23/13
11.01000023,11.53333282,10.6833334,10.94799995,362566500,10.94799995,08/26/13
10.81999969,11.25333309,10.72999954,11.13399982,263503500,11.13399982,08/27/13
11.27066708,11.4333334,10.88333321,11.09666729,221101500,11.09666729,08/28/13
10.94799995,11.1833334,10.83399963,11.07066727,141540000,11.07066727,08/29/13
11.09133339,11.2806673,10.93066692,11.26666737,165426000,11.26666737,08/30/13
11.56000042,11.57999992,11.09333324,11.2626667,180916500,11.2626667,09/03/13
11.31799984,11.44133282,11.03733253,11.37466717,172135500,11.37466717,09/04/13
11.34000015,11.4333334,11.21666718,11.32866669,100279500,11.32866669,09/05/13
11.23799992,11.31333256,11.01000023,11.13133335,129295500,11.13133335,09/06/13
10.87466717,10.96666718,10.56733322,10.71333313,215167500,10.71333313,09/09/13
10.76333332,11.16666698,10.7086668,11.09133339,134517000,11.09133339,09/10/13
11.09399986,11.19333267,10.80866718,10.90133286,87487500,10.90133286,09/11/13
10.9333334,11.11733341,10.70066738,10.99533272,92400000,10.99533272,09/12/13
10.85133266,11.09133339,10.81066704,11.03600025,81018000,11.03600025,09/13/13
11.19999981,11.39000034,11.05666733,11.10533333,113623500,11.10533333,09/16/13
11.00533295,11.22799969,10.89066696,11.08199978,82453500,11.08199978,09/17/13
11.13799953,11.16333294,10.94666672,11.08133316,81595500,11.08133316,09/18/13
11.38666725,12.03133297,11.27200031,11.86133289,233919000,11.86133289,09/19/13
11.92666721,12.38866711,11.90400028,12.22599983,201025500,12.22599983,09/20/13
12.29866695,12.3653326,11.80733299,12.07400036,122601000,12.07400036,09/23/13
11.94266701,12.33066654,11.84333324,12.15533257,94101000,12.15533257,09/24/13
12.2373333,12.42000008,12.03333282,12.34933281,123790500,12.34933281,09/25/13
12.44666672,12.64533329,12.3739996,12.57600021,99216000,12.57600021,09/26/13
12.50133324,12.75199986,12.42866707,12.7266674,88746000,12.7266674,09/27/13
12.60000038,12.96666718,12.53333282,12.89133263,133870500,12.89133263,09/30/13
12.93066692,12.94866657,12.55799961,12.86666679,116338500,12.86666679,10/01/13
12.57266712,12.78866673,11.69333267,12.06333256,311631000,12.06333256,10/02/13
11.67000008,11.97933292,11.19999981,11.5539999,357247500,11.5539999,10/03/13
11.76000023,12.07866669,11.51000023,12.06533337,216210000,12.06533337,10/04/13
12.16399956,12.44866657,12.01733303,12.20466709,172284000,12.20466709,10/07/13
12.29333305,12.39533329,11.54733276,11.64866734,206358000,11.64866734,10/08/13
11.64866734,11.66600037,10.76666737,11.25199986,229747500,11.25199986,10/09/13
11.53933334,11.71666718,11.31266689,11.52866745,133258500,11.52866745,10/10/13
11.51666737,11.95266724,11.41333294,11.91333294,124666500,11.91333294,10/11/13
11.66666698,12.16666698,11.60999966,11.98133278,116544000,11.98133278,10/14/13
12.35200024,12.58600044,12.21199989,12.2626667,164677500,12.2626667,10/15/13
12.32666683,12.48666668,12.13933277,12.2373333,123081000,12.2373333,10/16/13
12.23600006,12.31999969,12.06599998,12.18666744,100575000,12.18666744,10/17/13
12.27666664,12.39733315,12.16800022,12.2266674,88962000,12.2266674,10/18/13
12.21866703,12.22599983,11.39999962,11.50666714,172981500,11.50666714,10/21/13
11.36666679,11.85200024,11.07400036,11.43599987,170800500,11.43599987,10/22/13
11.26066685,11.45400047,10.67666721,10.96666718,199806000,10.96666718,10/23/13
11,11.63333321,10.85533333,11.54333305,162385500,11.54333305,10/24/13
11.61400032,11.63333321,11.11999989,11.31066704,113932500,11.31066704,10/25/13
11.3453331,11.36666679,10.81333256,10.85733318,117625500,10.85733318,10/28/13
10.850667,11.02999973,10.19999981,10.96466732,211675500,10.96466732,10/29/13
10.97533321,11.17866707,10.54466724,10.61466694,126027000,10.61466694,10/30/13
10.37800026,10.82933331,10.22000027,10.66266727,140007000,10.66266727,10/31/13
10.86666679,11.06000042,10.69400024,10.8113327,107709000,10.8113327,11/01/13
11,11.69266701,10.94799995,11.68000031,196806000,11.68000031,11/04/13
12,12.0953331,11.42399979,11.78733253,337006500,11.78733253,11/05/13
10.32066727,10.71533298,9.756667137,10.07733345,466075500,10.07733345,11/06/13
9.612667084,9.710000038,9.174667358,9.31799984,334270500,9.31799984,11/07/13
9.098667145,9.373332977,8.821332932,9.196666718,337168500,9.196666718,11/08/13
9.399999619,9.694666862,9.140000343,9.646666527,209964000,9.646666527,11/11/13
9.645999908,9.646666527,9.078666687,9.186667442,224778000,9.186667442,11/12/13
9.389332771,9.491333008,9.089332581,9.246666908,189874500,9.246666908,11/13/13
9.261333466,9.359999657,8.940667152,9.173333168,183055500,9.173333168,11/14/13
9.123332977,9.196666718,8.956666946,9.029999733,148503000,9.029999733,11/15/13
9.017999649,9.029999733,7.973999977,8.105333328,347073000,8.105333328,11/18/13
7.961999893,8.600000381,7.947999954,8.406000137,297243000,8.406000137,11/19/13
8.405332565,8.496666908,7.937333107,8.074000359,207744000,8.074000359,11/20/13
8.192667007,8.319333076,8.016667366,8.140000343,178557000,8.140000343,11/21/13
8.105333328,8.183333397,7.861999989,8.092000008,166450500,8.092000008,11/22/13
8.300000191,8.389332771,8.020000458,8.055999756,154009500,8.055999756,11/25/13
7.958666801,8.181332588,7.739999771,8.033332825,208282500,8.033332825,11/26/13
8.087332726,8.46333313,7.967999935,8.462667465,185514000,8.462667465,11/27/13
8.651332855,8.706000328,8.465332985,8.485333443,145743000,8.485333443,11/29/13
8.423333168,8.569999695,8.262000084,8.277999878,116268000,8.277999878,12/02/13
8.845333099,9.662667274,8.772666931,9.646666527,385236000,9.646666527,12/03/13
9.621333122,9.628666878,9.142000198,9.263333321,197215500,9.263333321,12/04/13
9.343333244,9.556667328,9.300000191,9.365332603,139326000,9.365332603,12/05/13
9.434000015,9.499333382,9.086667061,9.157333374,118644000,9.157333374,12/06/13
9.133333206,9.446666718,8.947333336,9.43999958,135922500,9.43999958,12/09/13
9.336667061,9.724666595,9.324000359,9.479332924,161223000,9.479332924,12/10/13
9.458666801,9.53666687,9.299332619,9.31000042,107067000,9.31000042,12/11/13
9.313332558,9.882666588,9.235333443,9.83133316,161517000,9.83133316,12/12/13
9.869999886,10.11999989,9.821332932,9.843333244,158878500,9.843333244,12/13/13
9.898667336,10.02866745,9.739999771,9.862667084,100129500,9.862667084,12/16/13
9.838666916,10.30866718,9.754667282,10.16399956,157425000,10.16399956,12/17/13
10.149333,10.32666683,9.729999542,9.865332603,173728500,9.865332603,12/18/13
9.793333054,9.800000191,9.273332596,9.381333351,191100000,9.381333351,12/19/13
9.438667297,9.623332977,9.438667297,9.549332619,111189000,9.549332619,12/20/13
9.656666756,9.749333382,9.506667137,9.569999695,80782500,9.569999695,12/23/13
10,10.33133316,9.987999916,10.09399986,149122500,10.09399986,12/24/13
10.33600044,10.53333282,10.28600025,10.36666679,106942500,10.36666679,12/26/13
10.35333347,10.36666679,10.05333328,10.07466698,81903000,10.07466698,12/27/13
10.07466698,10.32066727,10.05000019,10.16266727,67012500,10.16266727,12/30/13
10.1546669,10.21333313,9.910667419,10.02866745,63936000,10.02866745,12/31/13
9.986666679,10.16533279,9.770000458,10.00666714,92826000,10.00666714,01/02/14
10,10.14599991,9.906666756,9.970666885,70425000,9.970666885,01/03/14
10,10.02666664,9.682666779,9.800000191,80416500,9.800000191,01/06/14
9.841333389,10.02666664,9.683333397,9.957332611,75511500,9.957332611,01/07/14
9.923333168,10.24666691,9.917332649,10.08533287,92448000,10.08533287,01/08/14
10.16666698,10.22866726,9.789999962,9.83533287,80730000,9.83533287,01/09/14
9.897333145,9.926667213,9.483332634,9.71466732,111691500,9.71466732,01/10/14
9.71866703,9.800000191,9.187999725,9.289333344,94741500,9.289333344,01/13/14
9.366666794,10.80000019,9.111332893,10.75133324,414105000,10.75133324,01/14/14
11.22999954,11.48200035,10.80666733,10.94200039,306984000,10.94200039,01/15/14
10.83333302,11.51333332,10.82666683,11.39799976,179391000,11.39799976,01/16/14
11.34599972,11.5466671,11.19666672,11.33399963,138093000,11.33399963,01/17/14
11.41600037,11.81933308,11.38733292,11.77866745,146020500,11.77866745,01/21/14
11.85400009,12.02133274,11.65066719,11.90400028,105339000,11.90400028,01/22/14
11.81533337,12.15866661,11.5613327,12.10000038,118011000,12.10000038,01/23/14
11.85666656,12.03199959,11.56866741,11.64000034,114964500,11.64000034,01/24/14
11.67733288,11.86133289,10.98066711,11.30799961,130746000,11.30799961,01/27/14
11.4333334,11.93200016,11.39999962,11.8920002,91401000,11.8920002,01/28/14
11.68666744,11.93933296,11.54199982,11.68200016,89032500,11.68200016,01/29/14
11.86666679,12.31866741,11.80066681,12.18933296,128475000,12.18933296,01/30/14
11.92333317,12.39999962,11.90066719,12.09399986,97632000,12.09399986,01/31/14
12.19266701,12.32533264,11.67733288,11.80733299,101473500,11.80733299,02/03/14
12.0466671,12.10666656,11.74666691,11.91533279,70294500,11.91533279,02/04/14
11.88666725,12.03933334,11.29066658,11.62800026,109020000,11.62800026,02/05/14
11.75333309,12.0073328,11.73333263,11.8920002,87624000,11.8920002,02/06/14
12.06733322,12.44200039,11.97333336,12.43533325,133927500,12.43533325,02/07/14
12.62266731,13.28666687,12.62133312,13.10400009,194560500,13.10400009,02/10/14
13.26466656,13.47999954,12.84666729,13.1079998,160648500,13.1079998,02/11/14
13.05200005,13.21800041,12.95466709,13.02133274,77605500,13.02133274,02/12/14
12.88933277,13.51466656,12.88333321,13.30866718,120439500,13.30866718,02/13/14
13.20666695,13.4586668,13.13333321,13.21533298,92370000,13.21533298,02/14/14
13.68266678,13.73333263,13.42399979,13.57999992,139992000,13.57999992,02/18/14
13.57999992,13.57999992,12.89400005,12.90933323,242535000,12.90933323,02/19/14
14.33399963,14.34733295,13.75133324,13.99800014,270034500,13.99800014,02/20/14
14.10933304,14.26533318,13.9460001,13.97333336,117282000,13.97333336,02/21/14
13.91733265,14.55733299,13.88799953,14.51000023,124176000,14.51000023,02/24/14
15.33333302,17.28000069,15.22999954,16.53333282,490225500,16.53333282,02/25/14
17.23866653,17.66666794,16.5,16.86666679,369069000,16.86666679,02/26/14
17.41666794,17.45999908,16.55533218,16.83600044,269187000,16.83600044,02/27/14
16.64333344,16.8453331,16.17000008,16.32066727,218847000,16.32066727,02/28/14
15.81733322,16.77666664,15.66600037,16.70400047,196339500,16.70400047,03/03/14
17.23200035,17.33333206,16.85533333,16.9893322,131184000,16.9893322,03/04/14
17.11466789,17.13266754,16.78666687,16.84399986,89035500,16.84399986,03/05/14
16.94266701,17.16666794,16.62999916,16.86266708,110416500,16.86266708,03/06/14
16.86266708,16.98999977,16.29400063,16.41399956,117184500,16.41399956,03/07/14
16.18000031,16.20000076,15.7373333,15.92266655,115921500,15.92266655,03/10/14
15.76666737,16.30666733,15.49533272,15.62733269,132151500,15.62733269,03/11/14
15.4333334,16.5,15.40733337,16.09933281,146316000,16.09933281,03/12/14
16.25266647,16.27933311,15.60000038,15.85266685,93544500,15.85266685,03/13/14
15.68599987,15.79599953,15.22133255,15.39799976,124345500,15.39799976,03/14/14
15.66333294,15.86200047,15.36666679,15.59866714,88689000,15.59866714,03/17/14
15.7966671,16.10000038,15.66800022,16.00266647,93634500,16.00266647,03/18/14
16.09266663,16.10333252,15.56733322,15.72266674,76069500,15.72266674,03/19/14
15.74400043,15.94999981,15.55733299,15.66066742,57268500,15.66066742,03/20/14
15.73466682,15.74666691,15.16666698,15.25933266,123253500,15.25933266,03/21/14
15.3166666,15.32666683,14.01799965,14.67800045,169932000,14.67800045,03/24/14
14.94266701,15.13666725,14.52666664,14.6960001,117981000,14.6960001,03/25/14
14.7966671,14.84000015,14.09000015,14.19733334,103609500,14.19733334,03/26/14
14.15799999,14.23999977,13.53333282,13.82133293,142435500,13.82133293,03/27/14
14.18666744,14.44799995,14.01799965,14.15799999,145272000,14.15799999,03/28/14
14.4333334,14.44999981,13.75933266,13.89666653,125700000,13.89666653,03/31/14
13.93466663,14.54399967,13.90533257,14.46466732,110571000,14.46466732,04/01/14
14.66666698,15.39266682,14.53666687,15.35266685,161734500,15.35266685,04/02/14
15.35333347,15.71533298,14.80000019,15.02666664,163855500,15.02666664,04/03/14
15.06733322,15.21800041,14.08333302,14.14866734,170184000,14.14866734,04/04/14
13.72066689,14.41333294,13.56733322,13.83466721,147832500,13.83466721,04/07/14
14.00333309,14.43266678,13.76133347,14.36400032,103339500,14.36400032,04/08/14
14.45066738,14.56333256,14.05933285,14.46199989,77368500,14.46199989,04/09/14
14.45466709,14.5,13.58600044,13.61266708,108172500,13.61266708,04/10/14
13.3739996,13.80000019,13.23999977,13.58533287,136008000,13.58533287,04/11/14
13.84000015,13.89599991,12.96066666,13.20600033,115545000,13.20600033,04/14/14
13.27266693,13.28600025,12.28800011,12.92733288,204889500,12.92733288,04/15/14
13.13333321,13.33266735,12.72133255,13.27400017,108033000,13.27400017,04/16/14
13.30733299,13.48600006,12.9386673,13.20800018,88902000,13.20800018,04/17/14
13.13866711,13.74666691,12.9333334,13.62533283,78873000,13.62533283,04/21/14
13.7573328,14.62199974,13.66733265,14.57600021,147070500,14.57600021,04/22/14
14.42199993,14.44933319,13.80000019,13.86600018,109434000,13.86600018,04/23/14
14.0539999,14.18666744,13.5466671,13.85733318,82428000,13.85733318,04/24/14
13.46666718,13.77999973,13.17666721,13.32333279,104950500,13.32333279,04/25/14
13.33333302,13.58600044,12.69999981,13.23400021,105630000,13.23400021,04/28/14
13.21399975,13.81000042,13.03533268,13.79466724,86686500,13.79466724,04/29/14
13.57333279,13.87733269,13.41866684,13.85933304,66609000,13.85933304,04/30/14
13.80533314,14.26799965,13.71266747,13.84866714,81598500,13.84866714,05/01/14
13.90666676,14.09066677,13.76799965,14.06066704,61302000,14.06066704,05/02/14
13.96533298,14.5126667,13.90133286,14.44066715,77205000,14.44066715,05/05/14
14.43999958,14.57733345,13.78999996,13.81866741,84550500,13.81866741,05/06/14
13.97599983,14.01333332,13.14999962,13.42333317,152689500,13.42333317,05/07/14
12.13333321,12.96000004,11.86666679,11.90600014,300849000,11.90600014,05/08/14
11.99066734,12.2266674,11.81466675,12.15066719,127428000,12.15066719,05/09/14
12.25800037,12.47933292,11.99199963,12.3113327,105034500,12.3113327,05/12/14
12.25066662,12.75599957,12.19999981,12.67733288,106458000,12.67733288,05/13/14
12.59666729,12.89866734,12.47333336,12.70800018,81100500,12.70800018,05/14/14
12.66533279,12.84399986,12.35333347,12.57266712,90606000,12.57266712,05/15/14
12.59666729,12.80266666,12.51466656,12.77066708,67315500,12.77066708,05/16/14
12.71466732,13.1260004,12.66666698,13.07266712,68575500,13.07266712,05/19/14
13.12933254,13.28866673,12.87133312,13.02000046,83191500,13.02000046,05/20/14
13.07866669,13.32466698,12.98600006,13.2966671,79281000,13.2966671,05/21/14
13.35666656,13.79199982,13.3039999,13.65866661,93217500,13.65866661,05/22/14
