Date,Open,High,Low,Close,Volume,Adjusted
04/03/13,15.40607071,15.61714268,15.36821365,15.42821407,363216000,13.32505608
04/04/13,15.49142933,15.53571415,15.1875,15.27571392,358447600,13.19334602
04/05/13,15.16071415,15.17678642,14.98857117,15.11428642,383695200,13.05392361
04/08/13,15.17321396,15.2678566,15.08892918,15.22178555,300829200,13.14676857
04/09/13,15.22714329,15.30357075,15.09821415,15.2492857,306614000,13.17052174
04/10/13,15.28928566,15.60928631,15.21464252,15.56035709,375928000,13.43918705
04/11/13,15.48999977,15.64249992,15.39999962,15.51178646,328364400,13.39723587
04/12/13,15.50535679,15.50535679,15.32464314,15.35000038,238613200,13.25750446
04/15/13,15.25,15.28178596,14.98392868,14.99464321,317520000,12.95059013
04/16/13,15.05607128,15.23607063,15.02035713,15.22285748,305771200,13.1476965
04/17/13,15.0096426,15.02142906,14.21821404,14.38571358,945056000,12.42466831
04/18/13,14.46392918,14.49250031,13.91928577,14.00178623,666299200,12.0930748
04/19/13,13.85607147,14.27142906,13.75357056,13.94750023,609274400,12.04619217
04/22/13,14.02285671,14.36428642,13.97392941,14.23821354,429920400,12.29727554
04/23/13,14.42821407,14.58500004,14.24321365,14.50464344,664238400,12.52738476
04/24/13,14.05500031,14.8303566,14.0178566,14.48071384,969651200,12.50671864
04/25/13,14.6867857,14.78357124,14.53571415,14.58500004,384837600,12.59678936
04/26/13,14.63607121,14.9560709,14.5803566,14.89999962,764097600,12.8688488
04/29/13,15.01607132,15.48642921,15,15.36142921,640326400,13.26737595
04/30/13,15.53928566,15.90178585,15.43107128,15.81357098,691538400,13.65788364
05/01/13,15.8735714,15.89035702,15.51392937,15.6889286,506909200,13.55023289
05/02/13,15.77785683,16.02107048,15.73678589,15.91142941,421828400,13.74239922
05/03/13,16.11821365,16.18678665,16.04107094,16.07071495,361300800,13.87997341
05/06/13,16.27535629,16.50714302,16.22535706,16.4539299,496641600,14.21094704
05/07/13,16.60607147,16.6339283,16.20357132,16.38071442,483753200,14.14771461
05/08/13,16.3942852,16.62035751,16.27892876,16.56571388,472598000,14.30749702
05/09/13,16.42178535,16.5357132,16.27071381,16.31321335,398487600,14.1826725
05/10/13,16.35607147,16.4182148,16.08857155,16.17749977,334852000,14.06468582
05/13/13,16.12535667,16.35357094,16.125,16.24071312,316948800,14.1196394
05/14/13,16.20892906,16.25714302,15.79107094,15.85214329,447118000,13.7818203
05/15/13,15.68428612,15.75,15.08428574,15.31607056,741613600,13.31575966
05/16/13,15.11571407,15.63749981,14.96071434,15.52071381,603204000,13.49367523
05/17/13,15.68035698,15.71749973,15.39321423,15.47357082,427904400,13.45269012
05/20/13,15.42535686,15.92142868,15.36071396,15.81892872,451578400,13.75294685
05/21/13,15.64821434,15.90999985,15.50714302,15.70214272,456022000,13.65141106
05/22/13,15.85892868,16.01250076,15.65071392,15.76249981,443038400,13.70388412
05/23/13,15.56964302,15.93428612,15.5639286,15.79071426,353021200,13.72841454
05/24/13,15.74464321,15.91642857,15.72714329,15.89821434,276166800,13.82187653
05/28/13,16.06785774,16.11107063,15.74464321,15.76571369,386145200,13.70667744
05/29/13,15.71428585,15.9821434,15.69285679,15.89107132,330576400,13.81566334
05/30/13,15.91607094,16.2321434,15.87535667,16.12785721,353519600,14.02152443
05/31/13,16.1607132,16.32500076,16.0535717,16.06178665,384302800,13.96408367
06/03/13,16.09749985,16.15571404,15.8028574,16.09714317,372352400,13.99482346
06/04/13,16.18642807,16.22964287,15.97821426,16.04678535,292728800,13.95103931
06/05/13,15.91607094,16.09714317,15.84678555,15.89678574,290589600,13.82063484
06/06/13,15.90964317,15.96428585,15.50178623,15.65928555,416934000,13.61414909
06/07/13,15.58928585,15.82999992,15.4560709,15.77892876,404535600,13.7181673
06/10/13,15.883214,16.0385704,15.60000038,15.67464256,450153200,13.62750435
06/11/13,15.56214333,15.81285667,15.47571373,15.62857056,286112400,13.58744526
06/12/13,15.69642925,15.75892925,15.41071415,15.43535709,265227200,13.41947079
06/13/13,15.44642925,15.61214256,15.3125,15.56999969,285832400,13.53652573
06/14/13,15.55000019,15.58178616,15.30357075,15.35892868,271866000,13.35302162
06/17/13,15.40857124,15.56071377,15.36999989,15.42857075,259414400,13.4135685
06/18/13,15.41285706,15.53214264,15.3646431,15.42035675,195025600,13.40642548
06/19/13,15.40714264,15.41642857,15.1071434,15.1071434,310940000,13.13412189
06/20/13,14.97500038,15.21357059,14.82750034,14.88714314,357310800,12.94285107
06/21/13,14.94607067,15,14.57499981,14.7678566,481118400,12.83914471
06/24/13,14.55000019,14.59500027,14.21607113,14.3764286,480746000,12.49883747
06/25/13,14.48928642,14.5639286,14.24392891,14.37964344,314162800,12.50163078
06/26/13,14.42500019,14.45678616,14.13071442,14.21678638,367724000,12.36004353
06/27/13,14.25892925,14.33535671,14.05500031,14.06357098,337246000,12.22684097
06/28/13,13.97714329,14.29535675,13.88821411,14.16178608,578516400,12.3122263
07/01/13,14.38178635,14.72392941,14.32928562,14.61499977,391053600,12.70625019
07/02/13,14.64142895,15.05821419,14.62392902,14.94607067,469865200,12.9940834
07/03/13,15.03071404,15.1064291,14.90892887,15.02857113,240928800,13.06581116
07/05/13,15.01392937,15.11750031,14.83392906,14.90785694,274024800,12.96086407
07/08/13,15.00392914,15.03571415,14.66607094,14.82321358,298138400,12.88727283
07/09/13,14.77142906,15.125,14.65642929,15.08392906,352584400,13.11393452
07/10/13,14.98571396,15.17142868,14.9375,15.02607059,281405600,13.06363297
07/11/13,15.10535717,15.2946434,15.04178619,15.2603569,326292400,13.26732349
07/12/13,15.27321434,15.34964275,15.12178612,15.23250008,279563200,13.24310684
07/15/13,15.17892933,15.40928555,15.17142868,15.26571369,241917200,13.27198124
07/16/13,15.23285675,15.38249969,15.14892864,15.36428642,216538000,13.35767937
07/17/13,15.34642887,15.43642902,15.29357147,15.36821365,198990400,13.36109161
07/18/13,15.47785664,15.53107071,15.37892914,15.42000008,218878800,13.40611649
07/19/13,15.46785736,15.4992857,15.15535736,15.17678642,268721600,13.19466591
07/22/13,15.33785725,15.34821415,15.19535732,15.22535706,207796400,13.23689365
07/23/13,15.21428585,15.2485714,14.95392895,14.96392918,369395600,13.00960827
07/24/13,15.67607117,15.87821388,15.54500008,15.73250008,591936800,13.6778059
07/25/13,15.73928642,15.76428604,15.56464291,15.66071415,229493600,13.61539078
07/26/13,15.54642868,15.7514286,15.51214314,15.74964333,200152400,13.69270611
07/29/13,15.74285698,16.07107162,15.72142887,15.99250031,248057600,13.90384674
07/30/13,16.06999969,16.32678604,16.04392815,16.19000053,309422400,14.07555294
07/31/13,16.24964333,16.33357048,16.05107117,16.16178513,322957600,14.05102253
08/01/13,16.2767868,16.31428528,16.18785667,16.30999947,206250800,14.17988014
08/02/13,16.35750008,16.53035736,16.30928612,16.5192852,274783600,14.36182976
08/05/13,16.59607124,16.80964279,16.50535774,16.76607132,318855600,14.57639027
08/06/13,16.71500015,16.85321426,16.50607109,16.6160717,334857600,14.44597912
08/07/13,16.56428528,16.6785717,16.49178505,16.60642815,298858000,14.43759441
08/08/13,16.56642914,16.57500076,16.35535622,16.46464348,255777200,14.40884209
08/09/13,16.37999916,16.44499969,16.20178604,16.23035622,266865200,14.20380592
08/12/13,16.31642914,16.73749924,16.30821419,16.69142914,364434000,14.60731125
08/13/13,16.81928635,17.66642952,16.71607018,17.48464394,881941200,15.30148315
08/14/13,17.78142929,18.0089283,17.62142944,17.8035717,756372400,15.58058548
08/15/13,17.72928619,17.94285774,17.46714211,17.78249931,490294000,15.56214523
08/16/13,17.86249924,17.96214294,17.81642914,17.94035721,362306000,15.70029736
08/19/13,18.01214218,18.34785652,18,18.13357162,510518400,15.86938
08/20/13,18.2039299,18.23464394,17.88642883,17.89535713,358688400,15.66091061
08/21/13,17.98535728,18.11249924,17.89999962,17.94142914,335879600,15.70123577
08/22/13,18.03499985,18.05678558,17.79285622,17.96285629,244207600,15.71998596
08/23/13,17.97392845,17.97678566,17.83392906,17.89357185,222731600,15.65935421
08/26/13,17.8839283,18.22142982,17.875,17.96321487,330965600,15.72030067
08/27/13,17.7857132,17.94678688,17.36785698,17.44964218,424188800,15.27085018
08/28/13,17.3571434,17.70714378,17.3571434,17.53214264,307608000,15.3430481
08/29/13,17.55892944,17.7321434,17.54035759,17.56071472,239657600,15.3680582
08/30/13,17.5714283,17.60535622,17.375,17.40071487,272297200,15.22803497
09/03/13,17.61071396,17.87857056,17.40535736,17.44928551,331928800,15.27053928
09/04/13,17.84142876,17.93714333,17.72428513,17.81035614,345032800,15.58652782
09/05/13,17.8660717,17.88142967,17.62999916,17.68821335,236367600,15.47963333
09/06/13,17.80142975,17.83499908,17.49821472,17.79357147,359525600,15.5718317
09/09/13,18.0357132,18.13999939,17.98142815,18.07749939,340687200,15.82031441
09/10/13,18.07857132,18.12321472,17.4821434,17.66571426,743195600,15.45994186
09/11/13,16.67892838,16.91749954,16.60035706,16.7039299,898696400,14.6182518
09/12/13,16.7321434,16.97857094,16.64321327,16.88178635,404051200,14.77390003
09/13/13,16.76214218,16.8510704,16.59642982,16.60357094,298835600,14.53042126
09/16/13,16.4642868,16.48607063,15.97214317,16.07571411,543706800,14.06847668
09/17/13,15.9985714,16.4182148,15.9821434,16.26142883,399380800,14.23100185
09/18/13,16.54214287,16.65535736,16.45214272,16.59571457,456862000,14.52354622
09/19/13,16.81071472,16.99392891,16.7589283,16.86785698,404541200,14.76171017
09/20/13,17.0714283,17.09107018,16.6428566,16.69321442,699302800,14.60886669
09/23/13,17.71785736,17.74678612,17.23571396,17.52285767,762106800,15.33491993
09/24/13,17.67428589,17.69535637,17.42214394,17.46785736,364344400,15.2867918
09/25/13,17.47142982,17.48714256,17.19392967,17.19750023,316957200,15.05019093
09/26/13,17.3571434,17.44857025,17.28214264,17.36499977,237221600,15.1967783
09/27/13,17.27785683,17.30964279,17.16857147,17.2410717,228040400,15.08832455
09/30/13,17.0446434,17.20214272,16.94321442,17.0267868,260156400,14.90079308
10/01/13,17.08749962,17.46928596,17.08499908,17.4271431,353883600,15.25115681
10/02/13,17.34392929,17.56428528,17.2767868,17.48428535,289184000,15.30117607
10/03/13,17.51821327,17.58392906,17.16928673,17.26464272,322753200,15.10894966
10/04/13,17.28071404,17.30714226,17.09285736,17.25107193,258868400,15.09707355
10/07/13,17.37714386,17.59464264,17.33392906,17.4196434,312292400,15.24459648
10/08/13,17.49785614,17.52285767,17.16214371,17.17642975,290917200,15.03175259
10/09/13,17.30857086,17.4210701,17.08142853,17.37821388,301725200,15.20833969
10/10/13,17.54714394,17.58499908,17.3942852,17.48714256,278602800,15.30366898
10/11/13,17.39249992,17.63714218,17.32714272,17.60035706,267738800,15.40274334
10/14/13,17.49392891,17.77071381,17.47678566,17.7157135,261898000,15.50370312
10/15/13,17.76821327,17.9285717,17.69714355,17.80999947,320073600,15.58621407
10/16/13,17.8853569,17.94750023,17.82964325,17.89678574,251101200,15.66215992
10/17/13,17.85642815,18.02785683,17.84571457,18.0178566,253593200,15.76811314
10/18/13,18.07107162,18.18785667,18.0610714,18.17464256,290542000,15.90532589
10/21/13,18.27750015,18.72500038,18.26857185,18.62000084,398106800,16.29507828
10/22/13,18.80035782,18.87321472,18.14392853,18.56678581,534063600,16.24850273
10/23/13,18.5357132,18.7739296,18.5357132,18.7485714,313723200,16.40759659
10/24/13,18.75,19.01678658,18.65892982,18.99678612,384764800,16.62481689
10/25/13,18.97571373,19.04392815,18.75392914,18.7842865,337792000,16.43885231
10/28/13,18.8942852,18.9642868,18.6860714,18.92428589,550440800,16.56136703
10/29/13,19.15250015,19.2589283,18.3764286,18.45285606,635807200,16.14880562
10/30/13,18.55750084,18.84000015,18.46500015,18.74642944,354163600,16.40572739
10/31/13,18.75,18.83892822,18.61678505,18.66785622,275696400,16.33695793
11/01/13,18.71500015,18.74285698,18.42285728,18.57250023,274890000,16.25350952
11/04/13,18.61071396,18.81500053,18.52892876,18.8125,244627600,16.46353912
11/05/13,18.73500061,18.88892937,18.6785717,18.76607132,265213200,16.42291069
11/06/13,18.71964264,18.74500084,18.50714302,18.60428619,223375600,16.37638474
11/07/13,18.55642891,18.68535614,18.29928589,18.30321312,262620400,16.11136055
11/08/13,18.37785721,18.61178589,18.30678558,18.59142876,279316800,16.36506462
11/11/13,18.57107162,18.63107109,18.37178612,18.53750038,227452400,16.31760025
11/12/13,18.48821449,18.7114296,18.4642868,18.57178688,204276800,16.34777069
11/13/13,18.5,18.6517868,18.46285629,18.59392929,197220800,16.36727142
11/14/13,18.67178535,18.90285683,18.63821411,18.86285782,282419200,16.60399437
11/15/13,18.80642891,18.89607048,18.73178673,18.74964333,317920400,16.50432968
11/18/13,18.74964333,18.82821465,18.50714302,18.52249908,244944000,16.30438995
11/19/13,18.53678513,18.69214249,18.49892807,18.55535698,208938800,16.33331108
11/20/13,18.54392815,18.5864296,18.36892891,18.3928566,193916800,16.19027328
11/21/13,18.48571396,18.6146431,18.34535789,18.61214256,262026800,16.3833046
11/22/13,18.55428505,18.64857101,18.51892853,18.56428528,223725600,16.34117126
11/25/13,18.60785675,18.78107071,18.6071434,18.70499992,229311600,16.46503639
11/26/13,18.71857071,19.14785767,18.7142868,19.04999924,401382800,16.76872444
11/27/13,19.15392876,19.5,19.04999924,19.4985714,363448400,17.16357994
11/29/13,19.62428665,19.94035721,19.56464386,19.85964394,318127600,17.48141098
12/02/13,19.9285717,20.15464211,19.67214394,19.68678665,472544800,17.32925034
12/03/13,19.93928528,20.22785759,19.91714287,20.22571373,450968000,17.80364037
12/04/13,20.1964283,20.32821465,20.02928543,20.1785717,377809600,17.76214981
12/05/13,20.45178604,20.54071426,20.22892952,20.28214264,447580000,17.85331535
12/06/13,20.2067852,20.2410717,19.98464394,20.00071335,344352400,17.60557938
12/09/13,20.03214264,20.34214211,20.03214264,20.22964287,320493600,17.80710411
12/10/13,20.12785721,20.28142929,20.04285622,20.19821358,278269600,17.77943993
12/11/13,20.25,20.39178658,19.98892975,20.04857063,359718800,17.6477108
12/12/13,20.07642937,20.19071388,20.00107193,20.0192852,262290000,17.62193298
12/13/13,20.10178566,20.10285759,19.7739296,19.80107117,332822000,17.42984581
12/16/13,19.82214355,20.09428596,19.82178688,19.9107132,282592800,17.52636337
12/17/13,19.85035706,19.97999954,19.76357079,19.82107162,229902400,17.44745445
12/18/13,19.63214302,19.69464302,19.24285698,19.67035675,565863200,17.31479073
12/19/13,19.625,19.6428566,19.41892815,19.44499969,320308800,17.11641884
12/20/13,19.47964287,19.70035744,19.45785713,19.60785675,436413600,17.25977325
12/23/13,20.2857132,20.38285637,20.09857178,20.36035728,501306400,17.92216492
12/24/13,20.35321426,20.42428589,20.21535683,20.2739296,167554800,17.84608078
12/26/13,20.28928566,20.3392868,20.12071419,20.13928604,204008000,17.72756577
12/27/13,20.13642883,20.15749931,19.9821434,20.00321388,225884400,17.60778618
12/30/13,19.9092865,20.00321388,19.72571373,19.80428505,253629600,17.43267822
12/31/13,19.79178619,20.04571342,19.7857132,20.03642845,223084400,17.63702011
01/02/14,19.84571457,19.89392853,19.71500015,19.75464249,234684800,17.38898277
01/03/14,19.74500084,19.77499962,19.30107117,19.32071495,392467600,17.00701523
01/06/14,19.19464302,19.52857018,19.05714226,19.42607117,412610800,17.09975815
01/07/14,19.44000053,19.4985714,19.2114296,19.28714371,317209200,16.97746849
01/08/14,19.24321365,19.48428535,19.23892975,19.4092865,258529600,17.08498192
01/09/14,19.52857018,19.53071404,19.11964226,19.16142845,279148800,16.86680603
01/10/14,19.27964211,19.31428528,18.96821404,19.03357124,304976000,16.7542572
01/13/14,18.92535782,19.375,18.92428589,19.13321495,378492800,16.84196854
01/14/14,19.22214317,19.52607155,19.20214272,19.51392937,332561600,17.1770916
01/15/14,19.76857185,20.00714302,19.70214272,19.90571404,391638800,17.52196503
01/16/14,19.81785774,19.88750076,19.70285606,19.7946434,229278000,17.42419624
01/17/14,19.69571495,19.71678543,19.28214264,19.30964279,426739600,16.99726868
01/21/14,19.32107162,19.64535713,19.30071449,19.60964394,328526800,17.26134872
01/22/14,19.67535782,19.9032135,19.56464386,19.69678688,379985200,17.33805466
01/23/14,19.64071465,19.875,19.45750046,19.86357117,403239200,17.4848671
01/24/14,19.7857132,19.84357071,19.4553566,19.50250053,429354800,17.16703033
01/27/14,19.64535713,19.81428528,19.4910717,19.6607132,554878800,17.30630112
01/28/14,18.17000008,18.3928566,17.93107033,18.0892868,1065523200,15.9230566
01/29/14,17.99821472,18.12035751,17.80785751,17.8839283,502810000,15.74228668
01/30/14,17.9478569,18.0892868,17.73928642,17.84928513,678501600,15.7117939
01/31/14,17.68499947,17.91178513,17.62678528,17.87857056,464797200,15.73757172
02/03/14,17.95035744,18.13321495,17.83214378,17.91178513,401464000,15.7668047
02/04/14,18.06607056,18.19499969,17.95571327,18.1710701,376681200,15.99504662
02/05/14,18.09142876,18.40285683,18.0803566,18.30678558,328344800,16.11450958
02/06/14,18.21642876,18.3392868,18.13607025,18.30392838,257765200,16.20843887
02/07/14,18.62071419,18.67607117,18.47785759,18.55999947,370280400,16.43519211
02/10/14,18.52357101,18.99964333,18.5,18.89249992,345559200,16.72962761
02/11/14,18.95035744,19.2053566,18.9107132,19.1414299,282256800,16.9500618
02/12/14,19.17678642,19.27000046,19.04428673,19.13999939,308100800,16.9487896
02/13/14,19.09499931,19.45892906,19.07857132,19.44392967,307398000,17.21792793
02/14/14,19.37392807,19.49928665,19.3289299,19.42821312,272924400,17.20401001
02/18/14,19.5,19.68535614,19.48607063,19.49964333,260251600,17.26726341
02/19/14,19.4553566,19.53178596,19.08392906,19.19178581,313768000,16.99465179
02/20/14,19.03535652,19.1785717,18.8928566,18.96964264,305858000,16.79794121
02/21/14,19.0282135,19.09178543,18.73571396,18.7589283,278784800,16.61134911
02/24/14,18.68392944,18.92571449,18.65785789,18.84107018,288909600,16.68408585
02/25/14,18.90642929,18.91321373,18.6071434,18.64500046,231952000,16.51045609
02/26/14,18.70035744,18.75,18.41428566,18.47678566,276217200,16.36150742
02/27/14,18.46928596,18.88500023,18.43035698,18.84535789,301882000,16.68788147
02/28/14,18.89571381,19.0267868,18.64714241,18.79428673,371968800,16.64265633
03/03/14,18.69357109,18.95178604,18.67178535,18.84857178,238781200,16.69073105
03/04/14,18.9642868,19.02285767,18.84892845,18.97285652,259140000,16.80078888
03/05/14,18.9614296,19.0982132,18.89749908,19.01285744,200062800,16.83621025
03/06/14,19.0282135,19.08714294,18.86071396,18.9553566,185488800,16.78528786
03/07/14,18.96750069,18.99928665,18.78750038,18.94428635,220729600,16.77548409
03/10/14,18.87000084,19.04750061,18.86928558,18.9614296,178584000,16.79067039
03/11/14,19.12321472,19.24071312,19.02107048,19.14607048,279224400,16.95416832
03/12/14,19.08964348,19.19107056,19,19.16464233,199326400,16.97061729
03/13/14,19.19428635,19.27357101,18.89857101,18.95178604,257742800,16.78212547
03/14/14,18.8853569,18.96035767,18.6785717,18.73892975,237199200,16.59363937
03/17/14,18.84642982,18.92749977,18.78035736,18.81214333,199544800,16.65847015
03/18/14,18.78214264,18.99892807,18.75714302,18.97857094,209647200,16.80584908
03/19/14,19.00928688,19.15142822,18.8928566,18.97357178,224756000,16.80141449
03/20/14,18.92464256,19.0239296,18.83392906,18.88214302,208398400,16.72045517
03/21/14,18.99749947,19.0625,18.79750061,19.03107071,374046400,16.85233688
03/24/14,19.22928619,19.3035717,19.10928535,19.25678635,355700800,17.05221176
03/25/14,19.3392868,19.4910717,19.27107048,19.46392822,282293200,17.23563766
03/26/14,19.51857185,19.6071434,19.24500084,19.27785683,299768000,17.07086182
03/27/14,19.28642845,19.3392868,19.11142921,19.19499969,222031600,16.99749374
03/28/14,19.22571373,19.24785614,19.0803566,19.17357063,200564000,16.97851944
03/31/14,19.25821495,19.31464386,19.14035606,19.16928673,168669200,16.97473145
04/01/14,19.20571327,19.35250092,19.17035675,19.34464264,200760000,17.1300106
04/02/14,19.37071419,19.40999985,19.29500008,19.37678528,180420800,17.15847588
04/03/14,19.33535767,19.375,19.20142937,19.24250031,162344000,17.03956032
04/04/14,19.27892876,19.2857132,18.94928551,18.99357033,275251200,16.81912994
04/07/14,18.85785675,18.96071434,18.63892937,18.69535637,289850400,16.55505371
04/08/14,18.75678635,18.79000092,18.52499962,18.69428635,243888400,16.55410957
04/09/14,18.66571426,18.94607162,18.64357185,18.94000053,206169600,16.77169037
04/10/14,18.95285606,19.00857162,18.68464279,18.69571495,239652000,16.55537033
04/11/14,18.5357132,18.67250061,18.46928596,18.55750084,271717600,16.43298149
04/14/14,18.63928604,18.64857101,18.4717865,18.63142967,205674000,16.49844551
04/15/14,18.58107185,18.62999916,18.26178551,18.4985714,266490000,16.38079262
04/16/14,18.50178528,18.61035728,18.36214256,18.53607178,214765600,16.41400528
04/17/14,18.5714283,18.84857178,18.54285622,18.74785614,284334400,16.60154533
04/21/14,18.76214218,19.00499916,18.71285629,18.97035789,182548800,16.79857254
04/22/14,18.86821365,18.99392891,18.8035717,18.98928642,202563200,16.81533623
04/23/14,18.89500046,18.96892929,18.73035622,18.7410717,394940000,16.59553719
04/24/14,20.2932148,20.3571434,20.02607155,20.27750015,759911600,17.95606422
04/25/14,20.16178513,20.42821312,20.1414299,20.42642975,390275200,18.08794785
04/28/14,20.45714378,21.2767868,20.44821358,21.21750069,669485600,18.78845596
04/29/14,21.20499992,21.28499985,21.05392838,21.15464211,337377600,18.73279381
04/30/14,21.16571426,21.40821457,21.06428528,21.07464218,456640800,18.66195297
05/01/14,21.1428566,21.24285698,20.94142914,21.12428665,244048000,18.70590591
05/02/14,21.15500069,21.22142982,21.0610714,21.1635704,191514400,18.74070549
05/05/14,21.07642937,21.4642868,21.0714283,21.46285629,287067200,19.00571632
05/06/14,21.49285698,21.58607101,21.22892952,21.22892952,374564400,18.79857445
05/07/14,21.2589283,21.3317852,20.99035645,21.15464211,282864400,18.73279381
05/08/14,21.0089283,21.22892952,20.94285774,20.99964333,230297200,18.69940186
05/09/14,20.8764286,20.9375,20.7260704,20.91214371,291597600,18.62148094
05/12/14,20.98178673,21.20214272,20.97857094,21.17250061,213208800,18.85332298
05/13/14,21.1428566,21.2335701,21.09642982,21.20571327,159737200,18.88289833
05/14/14,21.15821457,21.33571434,21.13357162,21.20964241,166404000,18.88639641
05/15/14,21.23928642,21.30714226,21.0014286,21.02928543,230846000,18.72579575
05/16/14,21.02249908,21.34035683,20.90714264,21.33964348,276256400,19.00215912
05/19/14,21.35178566,21.69035721,21.33321381,21.59250069,317755200,19.22731781
05/20/14,21.58964348,21.65714264,21.45464325,21.5967865,234836000,19.23113251
05/21/14,21.56535721,21.66785622,21.50214386,21.65392876,196859600,19.28201866
05/22/14,21.66428566,21.78035736,21.57500076,21.68821335,200760000,19.31254387
