Date,Open,High,Low,Close,Volume,Adjusted
05/27/15,21.37249947,21.59250069,21.25049973,21.57099915,44622000,21.57099915
05/28/15,21.48550034,21.56749916,21.27350044,21.32850075,38248000,21.32850075
05/29/15,21.36149979,21.625,21.36149979,21.46150017,60322000,21.46150017
06/01/15,21.52000046,21.65800095,21.30999947,21.54599953,45066000,21.54599953
06/02/15,21.50349998,21.66150093,21.3125,21.54949951,33378000,21.54949951
06/03/15,21.71999931,21.91950035,21.63750076,21.8295002,54558000,21.8295002
06/04/15,21.71999931,21.83799934,21.46299934,21.53899956,50216000,21.53899956
06/05/15,21.4829998,21.54000092,21.32500076,21.34749985,38158000,21.34749985
06/08/15,21.28100014,21.34000015,21.07150078,21.17499924,43450000,21.17499924
06/09/15,21.14800072,21.37450027,20.95700073,21.27400017,45774000,21.27400017
06/10/15,21.32299995,21.61000061,21.28300095,21.53849983,43446000,21.53849983
06/11/15,21.61450005,21.94449997,21.57349968,21.64850044,58450000,21.64850044
06/12/15,21.5625,21.61800003,21.41300011,21.49600029,41088000,21.49600029
06/15/15,21.38299942,21.40250015,21.13199997,21.18350029,41020000,21.18350029
06/16/15,21.20750046,21.39850044,21.13349915,21.36300087,45928000,21.36300087
06/17/15,21.41799927,21.56749916,21.23749924,21.39049911,43718000,21.39049911
06/18/15,21.51499939,21.98649979,21.47050095,21.96949959,67568000,21.96949959
06/19/15,22.01300049,22.24950027,21.66200066,21.74600029,89902000,21.74600029
06/22/15,21.85000038,21.96199989,21.70899963,21.81450081,36472000,21.81450081
06/23/15,21.77949905,22.35199928,21.68449974,22.29949951,64900000,22.29949951
06/24/15,22.24850082,22.32349968,22.0114994,22.04199982,52416000,22.04199982
06/25/15,21.9034996,22.17350006,21.81949997,22.00499916,44750000,22.00499916
06/26/15,22.08799934,22.17449951,21.75300026,21.90500069,52490000,21.90500069
06/29/15,21.74900055,21.85000038,21.45000076,21.49300003,55064000,21.49300003
06/30/15,21.70999908,21.7784996,21.52300072,21.7045002,51938000,21.7045002
07/01/15,21.96750069,22,21.77899933,21.86949921,39742000,21.86949921
07/02/15,21.85000038,21.90999985,21.67399979,21.88549995,26868000,21.88549995
07/06/15,21.7614994,21.98649979,21.6760006,21.80200005,38064000,21.80200005
07/07/15,21.7840004,21.8864994,21.2784996,21.83600044,69084000,21.83600044
07/08/15,21.71750069,21.79949951,21.44149971,21.48500061,47662000,21.48500061
07/09/15,21.74500084,21.93600082,21.70750046,21.71949959,45428000,21.71949959
07/10/15,22.02449989,22.23600006,21.95000076,22.17550087,48020000,22.17550087
07/13/15,22.41449928,22.89349937,22.37700081,22.7784996,79136000,22.7784996
07/14/15,23.11599922,23.47999954,22.90800095,23.2784996,94724000,23.2784996
07/15/15,23.15200043,23.23500061,23.01000023,23.05949974,59748000,23.05949974
07/16/15,23.27499962,23.79400063,23.23999977,23.77400017,81912000,23.77400017
07/17/15,23.88500023,24.27099991,23.86249924,24.15049934,98644000,24.15049934
07/20/15,24.62849998,24.65999985,24.27000046,24.40500069,95050000,24.40500069
07/21/15,24.39500046,24.44400024,24.12750053,24.39999962,63636000,24.39999962
07/22/15,24.29949951,24.625,24.24500084,24.41349983,62298000,24.41349983
07/23/15,24.58300018,24.58300018,23.78499985,24.10899925,187488000,24.10899925
07/24/15,28.94949913,29.0284996,26.46750069,26.47100067,438188000,26.47100067
07/27/15,26.38750076,27.24749947,26.32999992,26.57049942,149820000,26.57049942
07/28/15,26.79999924,26.81949997,26.15600014,26.30150032,105462000,26.30150032
07/29/15,26.54599953,26.64850044,26.25099945,26.45000076,75052000,26.45000076
07/30/15,26.38249969,26.95999908,26.21450043,26.83799934,74862000,26.83799934
07/31/15,26.9545002,27.1420002,26.72599983,26.80750084,60512000,26.80750084
08/03/15,26.87249947,27.02199936,26.46800041,26.75149918,60284000,26.75149918
08/04/15,26.48450089,26.84749985,26.45800018,26.59499931,58692000,26.59499931
08/05/15,26.94000053,26.95700073,26.70599937,26.85050011,57788000,26.85050011
08/06/15,26.96500015,27.13699913,26.37599945,26.47299957,76410000,26.47299957
08/07/15,26.45800018,26.47299957,25.91049957,26.13100052,79384000,26.13100052
08/10/15,26.4260006,26.61400032,26.14999962,26.20000076,52318000,26.20000076
08/11/15,26.18250084,26.4489994,26.10000038,26.37299919,53532000,26.37299919
08/12/15,26.1875,26.375,25.65299988,26.2954998,79246000,26.2954998
08/13/15,26.36849976,26.7329998,26.27449989,26.4829998,57904000,26.4829998
08/14/15,26.41250038,26.70549965,26.41250038,26.57600021,39896000,26.57600021
08/17/15,26.56450081,26.93700027,26.3560009,26.76099968,51634000,26.76099968
08/18/15,26.75200081,26.97450066,26.64999962,26.75099945,41426000,26.75099945
08/19/15,26.68700027,26.86249924,26.45000076,26.64599991,46480000,26.64599991
08/20/15,26.51950073,26.66250038,25.78849983,25.78899956,88160000,25.78899956
08/21/15,25.36800003,25.61650085,24.7234993,24.7234993,134130000,24.7234993
08/24/15,23.17900085,23.82900047,22.54999924,23.1685009,201952000,23.1685009
08/25/15,24.37450027,24.47200012,23.3125,23.31850052,113586000,23.31850052
08/26/15,24.20100021,25.18600082,23.93799973,25.03849983,127172000,25.03849983
08/27/15,25.68549919,26.1345005,25.36300087,25.9185009,122290000,25.9185009
08/28/15,25.875,26.07500076,25.65200043,25.90049934,54934000,25.90049934
08/31/15,25.8220005,25.97050095,25.45350075,25.64450073,60046000,25.64450073
09/01/15,24.95700073,25.5,24.67149925,24.82699966,77290000,24.82699966
09/02/15,25.25449944,25.54299927,24.88599968,25.52750015,74142000,25.52750015
09/03/15,25.72500038,25.79199982,25.12849998,25.23600006,62994000,25.23600006
09/04/15,24.88249969,25.14249992,24.78199959,24.95000076,53850000,24.95000076
09/08/15,25.43449974,25.91749954,25.42550087,25.87700081,76214000,25.87700081
09/09/15,26.20000076,26.49749947,25.75300026,25.84449959,87414000,25.84449959
09/10/15,25.75749969,26.30649948,25.73900032,26.11199951,51520000,26.11199951
09/11/15,26.05349922,26.47200012,26.03050041,26.47200012,64558000,26.47200012
09/14/15,26.47200012,26.62249947,25.92900085,26.06900024,62604000,26.06900024
09/15/15,26.16250038,26.39599991,25.86000061,26.11849976,57318000,26.11849976
09/16/15,26.09900093,26.41500092,25.9260006,26.36949921,45056000,26.36949921
09/17/15,26.34900093,27.3484993,26.32850075,26.94350052,83390000,26.94350052
09/18/15,26.7310009,27.31200027,26.56749916,27.01300049,123202000,27.01300049
09/21/15,27.21649933,27.48900032,26.97949982,27.41950035,65666000,27.41950035
09/22/15,26.98550034,27.17749977,26.63299942,26.92000008,76834000,26.92000008
09/23/15,26.91500092,27.06049919,26.70000076,26.80349922,44752000,26.80349922
09/24/15,26.52750015,26.72800064,26.14349937,26.6875,70020000,26.6875
09/25/15,27.12849998,27.13999939,26.06999969,26.21249962,80620000,26.21249962
09/28/15,26.00099945,26.01399994,24.71649933,25.20299911,108690000,25.20299911
09/29/15,25.29999924,25.5739994,24.52499962,24.80349922,89150000,24.80349922
09/30/15,25.27199936,25.63999939,25.08349991,25.59449959,80094000,25.59449959
10/01/15,25.54999924,26.04000092,25.29999924,26.0359993,75370000,26.0359993
10/02/15,25.64949989,26.62999916,25.40500069,26.62700081,91956000,26.62700081
10/05/15,26.84950066,27.2954998,26.79999924,27.18400002,67828000,27.18400002
10/06/15,27.27499962,27.57500076,26.66650009,26.87400055,90056000,26.87400055
10/07/15,27.08950043,27.10000038,26.45000076,27.09700012,76242000,27.09700012
10/08/15,26.83550072,26.96949959,25.99449921,26.65800095,93528000,26.65800095
10/09/15,26.72400093,27.08950043,26.51350021,26.98999977,70748000,26.98999977
10/12/15,26.99799919,27.54100037,26.98999977,27.5095005,55522000,27.5095005
10/13/15,27.31299973,27.65999985,27.15500069,27.44499969,58760000,27.44499969
10/14/15,27.56699944,27.61249924,26.98399925,27.24150085,71642000,27.24150085
10/15/15,27.38750076,28.14999962,27.35000038,28.12199974,98740000,28.12199974
10/16/15,28.26350021,28.54700089,28.01549911,28.53800011,86316000,28.53800011
10/19/15,28.53800011,28.95000076,28.36899948,28.65749931,87508000,28.65749931
10/20/15,28.60000038,28.64999962,27.76399994,28.04400063,86924000,28.04400063
10/21/15,28.19350052,28.26250076,27.62599945,27.78849983,66872000,27.78849983
10/22/15,28.13500023,28.45750046,27.83349991,28.19549942,155588000,28.19549942
10/23/15,30.88400078,30.97249985,29.76799965,29.95149994,213854000,29.95149994
10/26/15,30.11499977,30.49250031,29.81450081,30.43050003,85394000,30.43050003
10/27/15,30.43000031,30.73550034,30.2765007,30.55050087,75742000,30.55050087
10/28/15,30.61499977,30.86149979,30.47500038,30.85499954,78524000,30.85499954
10/29/15,30.88500023,31.37700081,30.76950073,31.32749939,77920000,31.32749939
10/30/15,31.30050087,31.5359993,31.26399994,31.29500008,77488000,31.29500008
11/02/15,31.35650063,31.43149948,31.02050018,31.41749954,56330000,31.41749954
11/03/15,31.47649956,31.49449921,31.10000038,31.26549911,64938000,31.26549911
11/04/15,31.38800049,32.29650116,31.36750031,32.04750061,96810000,32.04750061
11/05/15,32.35499954,32.84999847,32.15449905,32.78250122,94476000,32.78250122
11/06/15,32.75,33.11299896,32.59999847,32.96849823,81844000,32.96849823
11/09/15,32.93249893,33.09799957,32.39250183,32.7745018,80976000,32.7745018
11/10/15,32.55049896,33,32.36299896,32.98400116,69790000,32.98400116
11/11/15,33.16249847,33.79800034,33.16249847,33.66249847,107746000,33.66249847
11/12/15,33.65000153,33.7820015,33.21099854,33.27999878,85694000,33.27999878
11/13/15,33.17850113,33.34999847,32.02249908,32.11750031,125222000,32.11750031
11/16/15,32.04600143,32.49950027,31.11450005,32.39049911,148718000,32.39049911
11/17/15,32.53250122,32.66249847,32.04999924,32.16500092,86404000,32.16500092
11/18/15,32.32550049,33.24399948,32.31850052,33.17699814,89396000,33.17699814
11/19/15,33.24950027,33.64300156,32.95000076,33.06349945,94104000,33.06349945
11/20/15,33.39699936,33.44350052,32.87850189,33.42250061,77922000,33.42250061
11/23/15,33.57500076,34.13850021,33.50600052,33.94950104,87702000,33.94950104
11/24/15,33.70700073,33.79000092,33.0605011,33.55749893,90868000,33.55749893
11/25/15,33.75,33.98500061,33.56200027,33.76699829,53958000,33.76699829
11/27/15,34.04000092,34.04949951,33.60499954,33.6629982,39336000,33.6629982
11/30/15,33.79499817,34.0644989,33.22999954,33.24000168,113864000,33.24000168
12/01/15,33.6875,34.04999924,33.39300156,33.95299911,95024000,33.95299911
12/02/15,34.04999924,34.24100113,33.71250153,33.80049896,85470000,33.80049896
12/03/15,33.97200012,34.13949966,33.07400131,33.3125,101294000,33.3125
12/04/15,33.29999924,33.73899841,33.06999969,33.63199997,90696000,33.63199997
12/07/15,33.73699951,33.77299881,33.02500153,33.49150085,74656000,33.49150085
12/08/15,33.15650177,33.99950027,32.98949814,33.86650085,73038000,33.86650085
12/09/15,33.90000153,33.95000076,32.7840004,33.23949814,103164000,33.23949814
12/10/15,33.27949905,33.42649841,32.97800064,33.11600113,69110000,33.11600113
12/11/15,32.56150055,32.89400101,31.9810009,32.00749969,109488000,32.00749969
12/14/15,32.08750153,32.92950058,31.76350021,32.89550018,86594000,32.89550018
12/15/15,33.25149918,33.57500076,32.86750031,32.93199921,95068000,32.93199921
12/16/15,33.1780014,33.86750031,32.9659996,33.78850174,79290000,33.78850174
12/17/15,34,34.125,33.53250122,33.53250122,73632000,33.53250122
12/18/15,33.43249893,33.84199905,33.20650101,33.20700073,136826000,33.20700073
12/21/15,33.42499924,33.49499893,32.94649887,33.2254982,65018000,33.2254982
12/22/15,33.34149933,33.42449951,32.96300125,33.15750122,53356000,33.15750122
12/23/15,33.32500076,33.33000183,32.83150101,33.18500137,54458000,33.18500137
12/24/15,33.16749954,33.23400116,33.02999878,33.13949966,21824000,33.13949966
12/28/15,33.27799988,33.77500153,33.27500153,33.75999832,75672000,33.75999832
12/29/15,33.89899826,34.8219986,33.89450073,34.69850159,114700000,34.69850159
12/30/15,34.5945015,34.7745018,34.31900024,34.45349884,70380000,34.45349884
12/31/15,34.30400085,34.38750076,33.79449844,33.79449844,74992000,33.79449844
01/04/16,32.8144989,32.88600159,31.37549973,31.84950066,186290000,31.84950066
01/05/16,32.3429985,32.34550095,31.38249969,31.68950081,116452000,31.68950081
01/06/16,31.10000038,31.98950005,31.01549911,31.63249969,106584000,31.63249969
01/07/16,31.09000015,31.5,30.26049995,30.39699936,141498000,30.39699936
01/08/16,30.9829998,31.20700073,30.29999924,30.35250092,110258000,30.35250092
01/11/16,30.62400055,30.99250031,29.92849922,30.88699913,97832000,30.88699913
01/12/16,31.26250076,31.29949951,30.61199951,30.89450073,94482000,30.89450073
01/13/16,31.04400063,31.04400063,28.95800018,29.09049988,153104000,29.09049988
01/14/16,29.01250076,30.11249924,28.49399948,29.64999962,144760000,29.64999962
01/15/16,28.61199951,29.2310009,28.26499939,28.50900078,155690000,28.50900078
01/19/16,28.85449982,29.20000076,28.32250023,28.72400093,96144000,28.72400093
01/20/16,28.21800041,28.92250061,27.35899925,28.58849907,159328000,28.58849907
01/21/16,28.67900085,29.44050026,28.4109993,28.75099945,99044000,28.75099945
01/22/16,29.43650055,30.00499916,29.20549965,29.81900024,102402000,29.81900024
01/25/16,29.89949989,30.42499924,29.72800064,29.82649994,87922000,29.82649994
01/26/16,30.17250061,30.22500038,29.5189991,30.0625,75314000,30.0625
01/27/16,30.09950066,30.16950035,28.93899918,29.16749954,103058000,29.16749954
01/28/16,30.4185009,31.90299988,29.87750053,31.76749992,280304000,31.76749992
01/29/16,28.59900093,29.64999962,28.5,29.35000038,293552000,29.35000038
02/01/16,28.90749931,29.09000015,28.51549911,28.7404995,127102000,28.7404995
02/02/16,28.5,28.57799911,27.50449944,27.60499954,126240000,27.60499954
02/03/16,27.67499924,27.79999924,26.09499931,26.55349922,200974000,26.55349922
02/04/16,26.25,26.94949913,25.96100044,26.81299973,123982000,26.81299973
02/05/16,26.4640007,26.47249985,24.95949936,25.10650063,194178000,25.10650063
02/08/16,24.32349968,24.67499924,23.76049995,24.40500069,196510000,24.40500069
02/09/16,23.90049934,24.91900063,23.70000076,24.10350037,141558000,24.10350037
02/10/16,24.58799934,25.2329998,24.29999924,24.52400017,135724000,24.52400017
02/11/16,24.55850029,25.46500015,24.20000076,25.19099998,147948000,25.19099998
02/12/16,25.53499985,25.83749962,25.07449913,25.35400009,107696000,25.35400009
02/16/16,25.97400093,26.22249985,25.58300018,26.05500031,102370000,26.05500031
02/17/16,26.43700027,26.87400055,25.96949959,26.70499992,96480000,26.70499992
02/18/16,27.05949974,27.05999947,26.18650055,26.25,94700000,26.25
02/19/16,26.03549957,26.79750061,25.76749992,26.74500084,99494000,26.74500084
02/22/16,27.11000061,28.03249931,27.05400085,27.97500038,111332000,27.97500038
02/23/16,27.77750015,27.84550095,27.26650047,27.64699936,81016000,27.64699936
02/24/16,27.28750038,27.71349907,26.65749931,27.70199966,124634000,27.70199966
02/25/16,27.77599907,27.96949959,27.26449966,27.75749969,90510000,27.75749969
02/26/16,28.00600052,28.125,27.65850067,27.7614994,97540000,27.7614994
02/29/16,27.70000076,28.2404995,27.62549973,27.62599945,82908000,27.62599945
03/01/16,27.81450081,28.96249962,27.79999924,28.95199966,100770000,28.95199966
03/02/16,29.08749962,29.25,28.68499947,29.01049995,91644000,29.01049995
03/03/16,28.89800072,28.99349976,28.65550041,28.87450027,54826000,28.87450027
03/04/16,29.05349922,29.06999969,28.55349922,28.75699997,68330000,28.75699997
03/07/16,28.67700005,28.68149948,27.77750015,28.13999939,98538000,28.13999939
03/08/16,27.89349937,28.56749916,27.73699951,28.01300049,94600000,28.01300049
03/09/16,27.97800064,28.01749992,27.50650024,27.9734993,87546000,27.9734993
03/10/16,28.33699989,28.35000038,27.39500046,27.94650078,78398000,27.94650078
03/11/16,28.34749985,28.50300026,28.1364994,28.48049927,75426000,28.48049927
03/14/16,28.35000038,28.84449959,28.15250015,28.6685009,69084000,28.6685009
03/15/16,28.54999924,29.07600021,28.35000038,28.85099983,77536000,28.85099983
03/16/16,28.83200073,29.06599998,28.55699921,28.71349907,70754000,28.71349907
03/17/16,28.47550011,28.56999969,27.75049973,27.97200012,118562000,27.97200012
03/18/16,28.04700089,28.11650085,27.30450058,27.60400009,145938000,27.60400009
03/21/16,27.44549942,27.76199913,26.92900085,27.6989994,103114000,27.6989994
03/22/16,27.25550079,28.13800049,27.25250053,28.02400017,80012000,28.02400017
03/23/16,28.04999924,28.62400055,27.90500069,28.48150063,79674000,28.48150063
03/24/16,28.35549927,29.17749977,28.35400009,29.14749908,103710000,29.14749908
03/28/16,29.21999931,29.23749924,28.77799988,28.99349976,62430000,28.99349976
03/29/16,29.00749969,29.79249954,28.82500076,29.69300079,87852000,29.69300079
03/30/16,29.83550072,30.16200066,29.75,29.93449974,77810000,29.93449974
03/31/16,29.9640007,30.03750038,29.61050034,29.68199921,53636000,29.68199921
04/01/16,29.52449989,29.95149994,29.41500092,29.92499924,58348000,29.92499924
04/04/16,29.95000076,29.97500038,29.52750015,29.65950012,49416000,29.65950012
04/05/16,29.53849983,29.67350006,29.26250076,29.30699921,46178000,29.30699921
04/06/16,29.37599945,30.11949921,29.375,30.10400009,56998000,30.10400009
04/07/16,29.93799973,29.97999954,29.45400047,29.57150078,63780000,29.57150078
04/08/16,29.7159996,29.89299965,29.45000076,29.72999954,51838000,29.72999954
04/11/16,29.80699921,30.20000076,29.74550056,29.79649925,54086000,29.79649925
04/12/16,29.92000008,30.20299911,29.6154995,30.15850067,52822000,30.15850067
04/13/16,30.38400078,30.84049988,30.26449966,30.74099922,84566000,30.74099922
04/14/16,30.75349998,31.21899986,30.75349998,31.03750038,70242000,31.03750038
04/15/16,31.09600067,31.33849907,30.90550041,31.29450035,57754000,31.29450035
04/18/16,31.26749992,31.88199997,31.24799919,31.76749992,87218000,31.76749992
04/19/16,31.85700035,31.90049934,31.04000092,31.39500046,81118000,31.39500046
04/20/16,31.5,31.82749939,31.14999962,31.64949989,52188000,31.64949989
04/21/16,31.54999924,31.89100075,31.42499924,31.54999924,51926000,31.54999924
04/22/16,31.2234993,31.41250038,30.57799911,31.02499962,101678000,31.02499962
04/25/16,30.83049965,31.34900093,30.8125,31.30999947,53658000,31.30999947
04/26/16,31.30850029,31.33749962,30.74399948,30.84399986,50428000,30.84399986
04/27/16,30.59000015,30.79750061,30.06399918,30.32850075,81376000,30.32850075
04/28/16,30.77700043,31.34000015,29.95999908,30.10000038,157452000,30.10000038
04/29/16,33.29999924,33.49900055,32.70000076,32.97949982,206214000,32.97949982
05/02/16,33.19599915,34.27500153,33.10150146,34.19250107,131570000,34.19250107
05/03/16,33.86800003,34.01499939,33.52149963,33.56600189,98468000,33.56600189
05/04/16,33.12950134,33.70000076,33.10699844,33.54499817,92710000,33.54499817
05/05/16,33.66550064,33.82450104,32.79999924,32.95449829,97682000,32.95449829
05/06/16,32.80250168,33.84749985,32.80049896,33.69749832,87306000,33.69749832
05/09/16,33.69749832,34.34899902,33.57049942,33.98749924,79644000,33.98749924
05/10/16,34.70000076,35.22750092,34.67499924,35.1534996,122112000,35.1534996
05/11/16,35.28950119,35.95000076,35.08250046,35.66149902,146764000,35.66149902
05/12/16,35.86899948,36.12250137,35.57550049,35.89649963,100964000,35.89649963
05/13/16,35.73199844,35.96250153,35.32550049,35.49599838,95268000,35.49599838
05/16/16,35.50650024,35.66249847,35.01399994,35.53300095,108658000,35.53300095
05/17/16,35.49499893,35.7234993,34.69549942,34.76350021,102428000,34.76350021
05/18/16,34.47800064,35.1269989,34.43799973,34.87250137,85664000,34.87250137
05/19/16,34.59400177,34.97000122,34.47800064,34.92599869,60512000,34.92599869
05/20/16,35.05250168,35.36199951,35,35.13999939,58324000,35.13999939
05/23/16,35.21250153,35.29999924,34.82099915,34.83750153,51902000,34.83750153
05/24/16,34.90050125,35.375,34.90000153,35.20999908,60676000,35.20999908
05/25/16,35.40000153,35.54299927,35.27600098,35.41749954,65354000,35.41749954
05/26/16,35.41650009,35.75,35.36449814,35.74549866,48934000,35.74549866
05/27/16,35.75,35.83000183,35.55500031,35.61199951,44984000,35.61199951
05/31/16,35.61650085,36.21149826,35.56600189,36.13949966,72366000,36.13949966
06/01/16,36.04499817,36.32149887,35.9109993,35.97200012,65262000,35.97200012
06/02/16,36.04850006,36.41400146,35.77500153,36.41199875,60532000,36.41199875
06/03/16,36.3370018,36.34999847,35.92150116,36.27700043,67346000,36.27700043
06/06/16,36.32500076,36.57500076,36.22100067,36.33649826,54096000,36.33649826
06/07/16,36.49449921,36.5,36.02750015,36.18700027,54650000,36.18700027
06/08/16,36.31999969,36.47100067,36.08000183,36.33200073,44468000,36.33200073
06/09/16,36.15499878,36.44549942,36.11500168,36.38249969,43406000,36.38249969
06/10/16,36.11750031,36.24900055,35.71049881,35.89550018,68514000,35.89550018
06/13/16,35.70050049,36.09949875,35.55799866,35.76200104,67044000,35.76200104
06/14/16,35.61650085,36.04050064,35.61349869,35.96500015,50138000,35.96500015
06/15/16,36.09999847,36.12799835,35.66749954,35.71300125,54188000,35.71300125
06/16/16,35.60250092,35.90000153,35.26499939,35.87549973,61960000,35.87549973
06/17/16,35.90950012,35.90999985,34.95899963,35.31949997,117956000,35.31949997
06/20/16,35.67499924,36.06549835,35.54050064,35.70050049,73544000,35.70050049
06/21/16,35.7859993,35.91999817,35.63600159,35.79100037,42750000,35.79100037
06/22/16,35.82899857,35.84999847,35.37850189,35.52999878,45210000,35.52999878
06/23/16,35.77500153,36.10599899,35.625,36.10400009,56500000,36.10400009
06/24/16,34.65000153,35.62649918,34.61000061,34.94800186,152650000,34.94800186
06/27/16,34.6004982,34.8409996,34.10599899,34.56800079,111360000,34.56800079
06/28/16,35,35.40000153,34.90850067,35.39749908,80740000,35.39749908
06/29/16,35.78749847,35.97499847,35.67699814,35.77999878,61402000,35.77999878
06/30/16,35.86000061,35.96849823,35.6269989,35.78099823,57102000,35.78099823
07/01/16,35.86600113,36.40000153,35.82699966,36.2840004,58408000,36.2840004
07/05/16,36.13999939,36.47800064,35.98049927,36.40499878,48628000,36.40499878
07/06/16,36.28549957,36.88850021,36.12900162,36.88050079,78764000,36.88050079
07/07/16,36.96649933,36.97750092,36.58150101,36.82849884,58916000,36.82849884
07/08/16,37.00699997,37.30500031,36.90000153,37.29050064,68584000,37.29050064
07/11/16,37.5,37.79499817,37.34999847,37.68899918,63906000,37.68899918
07/12/16,37.8429985,37.86700058,37.01649857,37.41049957,112474000,37.41049957
07/13/16,37.33800125,37.84349823,37.0625,37.13150024,82846000,37.13150024
07/14/16,37.44300079,37.45199966,36.95100021,37.06000137,47810000,37.06000137
07/15/16,37.32749939,37.32749939,36.70249939,36.77199936,62428000,36.77199936
07/18/16,36.7745018,37.08000183,36.43600082,36.80350113,59098000,36.80350113
07/19/16,36.625,37.16650009,36.6155014,36.99750137,44336000,36.99750137
07/20/16,37.20000076,37.3125,37.03499985,37.2859993,44280000,37.2859993
07/21/16,37.375,37.4679985,37.13949966,37.2215004,46342000,37.2215004
07/22/16,37.38949966,37.56399918,37.17649841,37.24300003,45554000,37.24300003
07/25/16,37.32749939,37.42499924,36.76750183,36.98049927,53586000,36.98049927
07/26/16,37.13550186,37.15650177,36.63750076,36.77949905,50594000,36.77949905
07/27/16,36.89849854,37.04700089,36.69300079,36.83349991,58262000,36.83349991
07/28/16,37.29899979,37.66799927,36.98500061,37.63050079,152352000,37.63050079
07/29/16,38.25,38.29999924,37.75,37.94049835,135542000,37.94049835
08/01/16,37.99349976,38.52500153,37.85300064,38.38700104,71564000,38.38700104
08/02/16,38.19049835,38.25049973,37.85100174,38.02899933,72066000,38.02899933
08/03/16,37.85300064,37.94449997,37.61249924,37.73199844,71630000,37.73199844
08/04/16,37.68500137,38.25,37.51750183,38.03850174,63564000,38.03850174
08/05/16,38.2405014,38.42350006,38.15449905,38.29899979,54088000,38.29899979
08/08/16,38.34049988,38.34999847,38.05099869,38.32799911,39726000,38.32799911
08/09/16,38.36949921,38.63000107,38.34500122,38.41550064,37522000,38.41550064
08/10/16,38.49000168,38.60499954,38.30950165,38.4280014,32086000,38.4280014
08/11/16,38.49700165,38.6875,38.45600128,38.56200027,40394000,38.56200027
08/12/16,38.42300034,38.65750122,38.42100143,38.62799835,31266000,38.62799835
08/15/16,38.59500122,38.60200119,38.38550186,38.42449951,42370000,38.42449951
08/16/16,38.43099976,38.43650055,38.19100189,38.20199966,32092000,38.20199966
08/17/16,38.22050095,38.26100159,37.95999908,38.23149872,37822000,38.23149872
08/18/16,38.20000076,38.25849915,38.02999878,38.22299957,29176000,38.22299957
08/19/16,38.09500122,38.12450027,37.8445015,37.8655014,46864000,37.8655014
08/22/16,37.875,37.99250031,37.60499954,37.97399902,33586000,37.97399902
08/23/16,38.16550064,38.23500061,38.04999924,38.12250137,30482000,38.12250137
08/24/16,38.15000153,38.17050171,37.76800156,37.86249924,34882000,37.86249924
08/25/16,37.79999924,38.02799988,37.73699951,37.96099854,32460000,37.96099854
08/26/16,38.00249863,38.5,37.99000168,38.45000076,55536000,38.45000076
08/29/16,38.43600082,38.74900055,38.43000031,38.5644989,43972000,38.5644989
08/30/16,38.55250168,38.59199905,38.27799988,38.37900162,34184000,38.37900162
08/31/16,38.33000183,38.48199844,38.20000076,38.45800018,32676000,38.45800018
09/01/16,38.54499817,38.60200119,38.33750153,38.53099823,35846000,38.53099823
09/02/16,38.70550156,38.79999924,38.58499908,38.62200165,43636000,38.62200165
09/06/16,38.70199966,39.47399902,38.51100159,39.44350052,74396000,39.44350052
09/07/16,39.47650146,39.53950119,39.21649933,39.22399902,48492000,39.22399902
09/08/16,39.19449997,39.32500076,39.0719986,39.20299911,40610000,39.20299911
09/09/16,38.9679985,39.04999924,38.00550079,38.00699997,85146000,38.00699997
09/12/16,37.86750031,38.63299942,37.79999924,38.57450104,62494000,38.57450104
09/13/16,38.43849945,38.49449921,37.95249939,38.05049896,62344000,38.05049896
09/14/16,38.11000061,38.375,37.94250107,38.05450058,50460000,38.05450058
09/15/16,38.09999847,38.54349899,37.87900162,38.48450089,60680000,38.48450089
09/16/16,38.66400146,39.02299881,38.58300018,38.92599869,109984000,38.92599869
09/19/16,38.99850082,39.09700012,38.54999924,38.75500107,45944000,38.75500107
09/20/16,38.79999924,39.06850052,38.79999924,39.01100159,38744000,39.01100159
09/21/16,39.16249847,39.53450012,38.95050049,39.48699951,54372000,39.48699951
09/22/16,39.71350098,40.29449844,39.71350098,40.23500061,81578000,40.23500061
09/23/16,40.15650177,40.38750076,40.10599899,40.28749847,47070000,40.28749847
09/26/16,40.09000015,40.29650116,39.85749817,39.95800018,53028000,39.95800018
09/27/16,40.09249878,40.83200073,40.05550003,40.80550003,76392000,40.80550003
09/28/16,40.90000153,41.50699997,40.85150146,41.43600082,88442000,41.43600082
09/29/16,41.4129982,41.875,41.23149872,41.45249939,98444000,41.45249939
09/30/16,41.63050079,41.99750137,41.61999893,41.8655014,88612000,41.8655014
10/03/16,41.79999924,41.99300003,41.5625,41.8370018,55388000,41.8370018
10/04/16,42.04550171,42.11849976,41.51300049,41.70149994,59006000,41.70149994
10/05/16,41.90000153,42.28350067,41.80599976,42.2179985,69382000,42.2179985
10/06/16,42.18500137,42.36050034,42.02999878,42.08300018,53680000,42.08300018
10/07/16,42.28950119,42.29750061,41.87250137,41.9715004,48524000,41.9715004
10/10/16,42.16249847,42.25999832,42.01350021,42.08549881,36542000,42.08549881
10/11/16,42.05099869,42.0644989,41.41749954,41.54999924,71764000,41.54999924
10/12/16,41.70000076,41.88349915,41.50500107,41.70449829,47608000,41.70449829
10/13/16,41.45000076,41.59000015,41.0605011,41.4640007,61828000,41.4640007
10/14/16,41.75400162,41.78699875,41.14799881,41.14799881,59996000,41.14799881
